movie_id;prod_id
tt1816705;co0240293
tt1816705;co0354223
tt1817081;co0324874
tt1817081;co0370793
tt1817088;co0021364
tt1817088;co0374425
tt1817191;co0011677
tt1817191;co0016812
tt1817191;co0028557
tt1817191;co0028908
tt1817191;co0050869
tt1817191;co0065333
tt1817191;co0079186
tt1817191;co0138115
tt1817191;co0169751
tt1817191;co0314860
tt1817191;co0330570
tt1817191;co0331289
tt1817191;co0370935
tt1817191;co0370965
tt1817209;co0010270
tt1817209;co0078814
tt1817209;co0222794
tt1817232;co0030830
tt1817236;co0017094
tt1817236;co0068319
tt1817236;co0248798
tt1817273;co0015447
tt1817273;co0212525
tt1817273;co0366362
tt1817276;co0292237
tt1817276;co0325248
tt1817286;co0009031
tt1817286;co0011677
tt1817286;co0028557
tt1817286;co0036163
tt1817286;co0044140
tt1817286;co0046749
tt1817286;co0056024
tt1817286;co0090339
tt1817286;co0093409
tt1817286;co0125554
tt1817286;co0125559
tt1817286;co0311019
tt1817286;co0317580
tt1817286;co0330570
tt1817286;co0338311
tt1817286;co0340681
tt1817286;co0346444
tt1817286;co0357996
tt1817286;co0375518
tt1817286;co0375921
tt1817286;co0375934
tt1817676;co0261679
tt1817676;co0325194
tt1817676;co0328687
tt1817771;co0026545
tt1817771;co0050868
tt1818377;co0003850
tt1818377;co0007001
tt1818377;co0011744
tt1818377;co0013638
tt1818377;co0080694
tt1818377;co0151454
tt1818377;co0169264
tt1818377;co0215130
tt1818377;co0393172
tt1818377;co0497763
tt1818443;co0007001
tt1818443;co0014098
tt1818443;co0041411
tt1818443;co0054983
tt1818443;co0111983
tt1818443;co0169264
tt1818443;co0179661
tt1818443;co0268553
tt1818443;co0422966
tt1818443;co0429359
tt1819601;co0232995
tt1819603;co0006277
tt1819603;co0151420
tt1819603;co0375187
tt1820400;co0027635
tt1820400;co0160652
tt1820402;co0324981
tt1820407;co0031472
tt1820407;co0326938
tt1820407;co0434673
tt1820407;co0635867
tt1820407;co0635889
tt1820446;co0306296
tt1820462;co0324988
tt1820488;co0016350
tt1820488;co0053578
tt1820488;co0279402
tt1820488;co0314815
tt1820488;co0314885
tt1820488;co0335189
tt1820488;co0552345
tt1820488;co0655121
tt1820524;co0324961
tt1820526;co0084093
tt1820555;co0263003
tt1820701;co0261208
tt1820701;co0325725
tt1820720;co0223170
tt1820720;co0257584
tt1820723;co0044330
tt1820723;co0215688
tt1820723;co0321575
tt1821313;co0287143
tt1821313;co0452740
tt1821317;co0311458
tt1821317;co0448905
tt1821317;co0472016
tt1821355;co0326003
tt1821362;co0011185
tt1821362;co0028557
tt1821362;co0028908
tt1821362;co0079764
tt1821362;co0101929
tt1821362;co0261946
tt1821373;co0331502
tt1821374;co0325017
tt1821406;co0033780
tt1821406;co0036862
tt1821406;co0325074
tt1821406;co0326324
tt1821406;co0326352
tt1821426;co0014925
tt1821426;co0291634
tt1821427;co0280560
tt1821446;co0086996
tt1821449;co0001935
tt1821449;co0048118
tt1821449;co0122237
tt1821449;co0338571
tt1821468;co0009453
tt1821468;co0028557
tt1821468;co0028908
tt1821468;co0090290
tt1821468;co0125559
tt1821468;co0142354
tt1821468;co0261946
tt1821468;co0285148
tt1821468;co0320568
tt1821468;co0333040
tt1821468;co0338311
tt1821468;co0340824
tt1821478;co0325057
tt1821480;co0239567
tt1821480;co0328195
tt1821480;co0329947
tt1821489;co0028908
tt1821489;co0057267
tt1821489;co0093477
tt1821493;co0028557
tt1821493;co0028908
tt1821493;co0090290
tt1821493;co0124813
tt1821493;co0146460
tt1821493;co0285148
tt1821493;co0311836
tt1821493;co0322455
tt1821502;co0034678
tt1821502;co0082122
tt1821502;co0086810
tt1821502;co0170234
tt1821549;co0023400
tt1821549;co0063938
tt1821549;co0076285
tt1821549;co0179341
tt1821549;co0251858
tt1821549;co0415791
tt1821593;co0009031
tt1821593;co0085646
tt1821593;co0109106
tt1821593;co0246959
tt1821593;co0282520
tt1821593;co0594119
tt1821597;co0054387
tt1821597;co0066197
tt1821597;co0126647
tt1821597;co0324308
tt1821607;co0283500
tt1821617;co0319401
tt1821624;co0001935
tt1821624;co0034533
tt1821624;co0079546
tt1821624;co0137854
tt1821641;co0001178
tt1821641;co0016812
tt1821641;co0052813
tt1821641;co0054609
tt1821641;co0232356
tt1821641;co0249743
tt1821641;co0325503
tt1821657;co0122884
tt1821658;co0112971
tt1821658;co0178575
tt1821658;co0294917
tt1821658;co0295039
tt1821658;co0391448
tt1821680;co0003258
tt1821680;co0114556
tt1821680;co0238542
tt1821682;co0325324
tt1821694;co0046206
tt1821694;co0117723
tt1821694;co0283444
tt1821694;co0301957
tt1821694;co0332748
tt1821694;co0390271
tt1821700;co0325374
tt1822203;co0325385
tt1822203;co0329861
tt1822239;co0326190
tt1822239;co0341018
tt1822255;co0002528
tt1822255;co0004166
tt1822255;co0010329
tt1822255;co0012723
tt1822255;co0016496
tt1822255;co0044989
tt1822255;co0079186
tt1822255;co0120578
tt1822255;co0502437
tt1822266;co0290835
tt1822279;co0325376
tt1822302;co0247858
tt1822302;co0325507
tt1822302;co0327235
tt1822302;co0368172
tt1822304;co0002254
tt1822304;co0004166
tt1822304;co0006475
tt1822304;co0014143
tt1822304;co0049689
tt1822304;co0056044
tt1822304;co0130575
tt1822304;co0174795
tt1822304;co0187080
tt1822304;co0222794
tt1822304;co0245364
tt1822304;co0445695
tt1822304;co0785671
tt1822304;co0786610
tt1822308;co0325616
tt1822311;co0242939
tt1822394;co0129943
tt1822395;co0091826
tt1822395;co0649371
tt1822406;co0325232
tt1823059;co0294589
tt1823067;co0002219
tt1823067;co0003850
tt1823067;co0011066
tt1823067;co0011744
tt1823067;co0067019
tt1823067;co0080694
tt1823067;co0113654
tt1823067;co0169264
tt1823067;co0180405
tt1823067;co0180453
tt1823067;co0190875
tt1823067;co0190976
tt1823067;co0203261
tt1823067;co0203293
tt1823067;co0264885
tt1823096;co0267393
tt1823096;co0347590
tt1823120;co0037450
tt1823120;co0045407
tt1823120;co0103694
tt1823120;co0142615
tt1823120;co0164487
tt1823120;co0195517
tt1823120;co0316651
tt1823120;co0320237
tt1823125;co0189071
tt1823125;co0332210
tt1823125;co0423953
tt1823159;co0028908
tt1823159;co0052536
tt1823159;co0090290
tt1823159;co0090339
tt1823197;co0359036
tt1823231;co0325687
tt18236266;co0084167
tt1823664;co0026545
tt1823664;co0072775
tt1823664;co0108864
tt1823664;co0219609
tt1823664;co0448488
tt1823672;co0026545
tt1823672;co0050868
tt1823672;co0156605
tt1823672;co0194736
tt1823672;co0301801
tt1823672;co0424321
tt1823672;co0442547
tt1823672;co0479739
tt1823672;co0566686
tt1823684;co0202094
tt1823684;co0326890
tt1823684;co0364825
tt1824904;co0301990
tt1824932;co0149598
tt1824932;co0282456
tt1824932;co0560451
tt1824932;co0654436
tt1824932;co0749780
tt1825157;co0037450
tt1825157;co0197272
tt1825157;co0228888
tt1825157;co0282748
tt1825157;co0383296
tt1825166;co0156592
tt1825166;co0373145
tt1825636;co0018439
tt1825636;co0063045
tt1825636;co0140183
tt1825636;co0287211
tt1825636;co0313843
tt1825636;co0372227
tt1825636;co0372492
tt1825683;co0008970
tt1825683;co0051941
tt1825703;co0016459
tt1825703;co0028908
tt1825703;co0090290
tt1825703;co0093477
tt1825703;co0135528
tt1825703;co0311173
tt1825703;co0317580
tt1825703;co0344529
tt1825728;co0109554
tt1825728;co0329632
tt1825731;co0311683
tt1825735;co0168557
tt1825746;co0279381
tt1825772;co0101189
tt1825772;co0326284
tt1825784;co0326076
tt1825801;co0326020
tt1825801;co0601433
tt1825806;co0198220
tt1825811;co0009806
tt1825811;co0028557
tt1825811;co0044140
tt1825811;co0046749
tt1825811;co0069250
tt1825811;co0090290
tt1825811;co0125554
tt1825811;co0125559
tt1825811;co0294400
tt1825811;co0346444
tt1825833;co0333368
tt1825833;co0347435
tt1825837;co0078814
tt1825837;co0325451
tt1825842;co0022818
tt1825842;co0066197
tt1825842;co0089379
tt1825842;co0126647
tt1825889;co0002435
tt1825889;co0074695
tt1825889;co0093477
tt1825889;co0257823
tt1825889;co0322455
tt1825955;co0326036
tt1825955;co0328322
tt1825970;co0154389
tt1825970;co0325987
tt1825974;co0246959
tt18260116;co0036163
tt18260116;co0079797
tt18260116;co0181460
tt18260116;co0257493
tt18260116;co0627173
tt18260116;co0841749
tt18260116;co0872965
tt18260116;co0917490
tt1826590;co0010568
tt1826590;co0045552
tt1826590;co0146485
tt1826590;co0219609
tt1826593;co0001935
tt1826593;co0079546
tt1826593;co0131240
tt1826593;co0262770
tt1826593;co0350199
tt1826593;co0452096
tt1826603;co0308400
tt1826603;co0490354
tt1826610;co0016423
tt1826610;co0051615
tt1826610;co0099654
tt1826610;co0137977
tt1826610;co0164664
tt1826610;co0237486
tt1826610;co0247248
tt1826635;co0326507
tt1826650;co0510173
tt1826660;co0194828
tt1826660;co0418626
tt1826684;co0251865
tt1826684;co0285963
tt1826689;co0285865
tt1826714;co0264122
tt1826714;co0339977
tt1826720;co0064529
tt1826720;co0196708
tt1826720;co0326496
tt1826753;co0056024
tt1826753;co0058512
tt1826753;co0071642
tt1826753;co0086597
tt1826753;co0299856
tt1826753;co0382205
tt1826813;co0099446
tt1826813;co0303286
tt1826813;co0331341
tt1826813;co0345344
tt1826876;co0054555
tt1826876;co0245364
tt1826876;co0298573
tt1826876;co0364126
tt1826956;co0070372
tt1826956;co0452375
tt1826958;co0094026
tt1826958;co0257531
tt1827354;co0234482
tt1827354;co0271156
tt1827354;co0271461
tt1827354;co0307474
tt1827358;co0001935
tt1827358;co0037084
tt1827358;co0048118
tt1827358;co0070177
tt1827358;co0079546
tt1827358;co0176612
tt1827358;co0198261
tt1827358;co0205259
tt1827358;co0326635
tt1827372;co0326555
tt1827372;co0612084
tt1827429;co0291873
tt1827429;co0326632
tt1827487;co0013979
tt1827487;co0109140
tt1827487;co0135756
tt1827487;co0173246
tt1827487;co0238359
tt1827487;co0258245
tt1827487;co0340855
tt1827512;co0003461
tt1827512;co0004166
tt1827512;co0009031
tt1827512;co0011677
tt1827512;co0016569
tt1827512;co0024845
tt1827512;co0028557
tt1827512;co0028908
tt1827512;co0056024
tt1827512;co0056755
tt1827512;co0075922
tt1827512;co0090290
tt1827512;co0125554
tt1827512;co0138115
tt1827512;co0159192
tt1827512;co0169751
tt1827512;co0249792
tt1827512;co0249799
tt1827512;co0249897
tt1827512;co0338311
tt1827512;co0340730
tt1827512;co0823307
tt1827528;co0041263
tt1827578;co0326391
tt1827579;co0037450
tt1827579;co0103694
tt1827579;co0106208
tt1827579;co0121295
tt1827579;co0153387
tt1827579;co0196210
tt1827579;co0362154
tt1828125;co0194119
tt1828125;co0328436
tt1828148;co0045050
tt1828148;co0053397
tt1828148;co0292611
tt1828148;co0327007
tt1828194;co0189525
tt1828224;co0114556
tt1828224;co0269615
tt1828229;co0047476
tt1828229;co0085679
tt1828229;co0090770
tt1828229;co0257493
tt1828229;co0786610
tt1828289;co0336601
tt1828289;co0339819
tt1828320;co0262283
tt18285792;co0017905
tt18285792;co0066197
tt18285792;co0280251
tt18285792;co0744576
tt1828959;co0021624
tt1828959;co0043365
tt1828959;co0094924
tt1828959;co0212317
tt1828968;co0223051
tt1828968;co0264498
tt1828968;co0465393
tt1828970;co0063593
tt1828970;co0093810
tt1828970;co0135575
tt1828972;co0010552
tt1828972;co0196972
tt1828972;co0269126
tt1828972;co0309252
tt1828972;co0311137
tt1828972;co0326797
tt1828978;co0064529
tt1828978;co0199997
tt1828995;co0028557
tt1828995;co0047476
tt1828995;co0056755
tt1828995;co0179503
tt1828995;co0244390
tt1828995;co0299329
tt1828995;co0322455
tt1828995;co0346444
tt1828995;co0361206
tt1829012;co0004166
tt1829012;co0024845
tt1829012;co0028557
tt1829012;co0051581
tt1829012;co0056755
tt1829012;co0125554
tt1829012;co0130575
tt1829012;co0315467
tt1829012;co0346444
tt1829012;co0445695
tt1829057;co0374557
tt1829057;co0375413
tt1829658;co0027759
tt1829735;co0326743
tt1829744;co0141535
tt1829744;co0178786
tt1830402;co0326786
tt1830459;co0218343
tt1830477;co0327010
tt1830495;co0326653
tt1830499;co0009070
tt1830499;co0028557
tt1830499;co0056755
tt1830499;co0090290
tt1830499;co0090770
tt1830499;co0093477
tt1830499;co0125554
tt1830499;co0210188
tt1830499;co0211170
tt1830499;co0358949
tt1830645;co0327340
tt1830645;co0360719
tt1830713;co0222455
tt1830713;co0282285
tt1830713;co0308847
tt1830713;co0354069
tt1830713;co0446708
tt1830761;co0404861
tt1830761;co0420464
tt1830782;co0195802
tt1830786;co0305631
tt1830786;co0326729
tt1830786;co0356721
tt1830792;co0180774
tt1830792;co0222794
tt1830792;co0307381
tt1830802;co0327988
tt1830802;co0328165
tt1830833;co0132208
tt1830890;co0364022
tt1831609;co0175760
tt1831609;co0313137
tt1831623;co0264962
tt18317064;co0009031
tt18317064;co0011677
tt18317064;co0016569
tt18317064;co0056024
tt18317064;co0056755
tt18317064;co0075922
tt18317064;co0090770
tt18317064;co0097237
tt18317064;co0109106
tt18317064;co0125554
tt18317064;co0169751
tt18317064;co0178188
tt18317064;co0282520
tt18317064;co0375934
tt18317064;co0441383
tt18317064;co0511943
tt18317064;co0704817
tt1831744;co0274882
tt1831776;co0326883
tt1831776;co0331993
tt1831806;co0096568
tt1831806;co0145941
tt1831806;co0147859
tt1831806;co0251161
tt1831806;co0308847
tt1831806;co0551741
tt1831825;co0307191
tt1832272;co0327410
tt1832362;co0017966
tt1832362;co0315249
tt1832381;co0092105
tt1832381;co0188167
tt1832381;co0332252
tt1832381;co0701785
tt1832381;co0737277
tt1832382;co0108107
tt1832382;co0259212
tt1832382;co0620175
tt1832382;co0620176
tt1832405;co0231717
tt1832405;co0290587
tt1832419;co0009609
tt1832419;co0158599
tt1832419;co0273107
tt1832438;co0150349
tt1832438;co0192290
tt1832438;co0245107
tt1832447;co0336174
tt1832453;co0000979
tt1832453;co0329345
tt1832471;co0023574
tt1832471;co0062107
tt1832471;co0304019
tt1832492;co0302941
tt1832492;co0327282
tt1832492;co0327428
tt1832516;co0252754
tt1832533;co0150349
tt1832533;co0330448
tt1832533;co0330508
tt1832937;co0075650
tt1832937;co0159972
tt1833008;co0327271
tt1833008;co0327655
tt1833008;co0333521
tt1833056;co0193076
tt1833116;co0172670
tt1833116;co0178319
tt1833116;co0605165
tt1833116;co0722088
tt1833127;co0197567
tt1833637;co0327888
tt1833647;co0149913
tt1833647;co0237565
tt1833647;co0260782
tt1833673;co0077190
tt1833673;co0379028
tt1833673;co0478843
tt1833676;co0002219
tt1833676;co0003850
tt1833676;co0050423
tt1833781;co0066197
tt1833781;co0073684
tt1833781;co0126647
tt1833781;co0177436
tt1833781;co0251050
tt1833835;co0328783
tt1833835;co0339639
tt1833843;co0078814
tt1833843;co0137977
tt1833843;co0164664
tt1833843;co0292192
tt1833843;co0328016
tt1833843;co0342426
tt1833844;co0091941
tt1833844;co0104237
tt1833844;co0104811
tt1833844;co0114002
tt1833844;co0127561
tt1833844;co0197272
tt1833844;co0202028
tt1833844;co0574822
tt1833845;co0019518
tt1833845;co0291786
tt1833846;co0019518
tt1833846;co0291786
tt1833846;co0378424
tt1833879;co0209121
tt1833879;co0252391
tt1833885;co0122515
tt1833885;co0188187
tt1833885;co0268392
tt1833887;co0470604
tt1833888;co0342359
tt1834303;co0007001
tt1834303;co0014098
tt1834303;co0033264
tt1834303;co0060607
tt1834303;co0072133
tt1834303;co0088811
tt1834303;co0111983
tt1834303;co0114908
tt1834303;co0138429
tt1834303;co0154365
tt1834303;co0161117
tt1834303;co0169715
tt1834303;co0175795
tt1834303;co0330267
tt1834303;co0345913
tt1834303;co0563975
tt1834303;co0569193
tt1834319;co0042307
tt1834319;co0059234
tt1834319;co0127131
tt1834319;co0158046
tt1834319;co0158599
tt1834319;co0175834
tt1834319;co0342900
tt1834319;co0831060
tt1834824;co0175840
tt1834872;co0328037
tt18350242;co0368138
tt18350242;co0532576
tt18350242;co0754918
tt18350242;co0813428
tt18350242;co0910529
tt18350242;co0910530
tt1835920;co0308754
tt1835920;co0382200
tt1835948;co0239630
tt1835955;co0202315
tt1835955;co0225176
tt1835955;co0244345
tt1835955;co0300058
tt1835980;co0002257
tt1835980;co0078814
tt1835980;co0368036
tt1836020;co0017081
tt1836020;co0134730
tt1836020;co0227134
tt1836020;co0317417
tt1836099;co0043365
tt1836137;co0026596
tt18361872;co0028557
tt18361872;co0062792
tt18361872;co0090290
tt18361872;co0115298
tt18361872;co0346444
tt18361872;co0864522
tt1836202;co0010760
tt1836210;co0037775
tt1836212;co0294065
tt1836761;co0108320
tt1836761;co0300311
tt1836776;co0098836
tt1836808;co0087854
tt1836808;co0103694
tt1836808;co0116615
tt1836808;co0143046
tt1836808;co0195669
tt1836808;co0423950
tt1836818;co0068560
tt1836869;co0177094
tt1836883;co0328991
tt1836907;co0175810
tt1836912;co0294073
tt1836912;co0309669
tt1836912;co0328195
tt1836912;co0343039
tt1836912;co0356297
tt1836918;co0282301
tt1836926;co0061080
tt1836944;co0068765
tt1836944;co0250136
tt1836953;co0329183
tt1836953;co0501559
tt1836987;co0001935
tt1836987;co0037907
tt1836987;co0070177
tt1836987;co0103733
tt1836987;co0104811
tt1836987;co0121295
tt1836987;co0294073
tt1836987;co0362154
tt1836987;co0587638
tt1837008;co0120949
tt1837508;co0000412
tt1837508;co0014456
tt1837508;co0048661
tt1837508;co0048941
tt1837508;co0050801
tt1837508;co0061924
tt1837508;co0064529
tt1837508;co0066496
tt1837508;co0070864
tt1837530;co0160091
tt1837562;co0001935
tt1837562;co0002435
tt1837562;co0091941
tt1837562;co0103777
tt1837562;co0323451
tt1837562;co0371075
tt1837562;co0484799
tt1837562;co0657528
tt1837562;co0657529
tt1837574;co0116615
tt1837574;co0197272
tt1837613;co0104255
tt1837613;co0455442
tt1837613;co0458832
tt1837613;co0537261
tt1837636;co0064809
tt1837636;co0232586
tt1837636;co0284556
tt1837703;co0017525
tt1837703;co0049348
tt1837703;co0132772
tt1837703;co0305542
tt1837703;co0336601
tt1837703;co0438985
tt1837703;co0819670
tt1837709;co0002663
tt1837709;co0093488
tt1837709;co0108864
tt1838452;co0158046
tt1838475;co0323092
tt1838475;co0479745
tt1838495;co0328159
tt1838515;co0047123
tt1838515;co0175360
tt1838515;co0685480
tt1838520;co0063692
tt1838520;co0122884
tt1838520;co0310645
tt1838520;co0321036
tt1838520;co0356803
tt1838520;co0372304
tt1838544;co0005323
tt1838544;co0015447
tt1838544;co0046206
tt1838560;co0015124
tt1838560;co0040781
tt1838560;co0163418
tt1838560;co0164664
tt1838560;co0232729
tt1838560;co0244734
tt1838563;co0285991
tt1838563;co0574120
tt1838571;co0038776
tt1838571;co0048117
tt1838571;co0071049
tt1838571;co0071642
tt1838571;co0071913
tt1838571;co0133361
tt1838571;co0157183
tt1838571;co0181375
tt1838571;co0296758
tt1838588;co0180840
tt1838601;co0250400
tt1838603;co0002435
tt1838603;co0015447
tt1838603;co0057092
tt1838603;co0060528
tt1838603;co0115200
tt1838603;co0127575
tt1838603;co0163418
tt1838618;co0058512
tt1838618;co0082066
tt1838618;co0224298
tt1838625;co0007686
tt1838625;co0028557
tt1838625;co0028908
tt1838625;co0060806
tt1838625;co0090290
tt1838625;co0230609
tt1838625;co0320585
tt1838625;co0320591
tt1838722;co0270540
tt1839385;co0328279
tt1839426;co0328203
tt1839454;co0295286
tt1839482;co0164476
tt1839482;co0171533
tt1839482;co0382687
tt1839482;co0677667
tt1839492;co0028932
tt1839492;co0063938
tt1839492;co0315744
tt1839494;co0166283
tt1839494;co0217506
tt1839522;co0006109
tt1839522;co0107475
tt1839522;co0148145
tt1839522;co0163667
tt1839522;co0240321
tt1839591;co0226484
tt1839591;co0228420
tt1839591;co0251080
tt1839596;co0050176
tt1839596;co0108404
tt1839596;co0163074
tt1839596;co0299615
tt1839596;co0498243
tt1839642;co0124412
tt1839654;co0040620
tt1839654;co0052888
tt1839654;co0075256
tt1839654;co0134717
tt1839654;co0179337
tt1839654;co0403271
tt1839688;co0058512
tt1839688;co0071049
tt1839688;co0071642
tt1839688;co0071913
tt1839688;co0142370
tt1839688;co0157183
tt1839688;co0197035
tt1839688;co0354402
tt1839688;co0377834
tt1839688;co0378354
tt1840309;co0046206
tt1840309;co0093794
tt1840372;co0002219
tt1840372;co0003850
tt1840372;co0011744
tt1840372;co0064579
tt1840372;co0080694
tt1840372;co0094580
tt1840388;co0186146
tt1840417;co0092860
tt1840417;co0232586
tt1840417;co0240363
tt1840417;co0258695
tt1840417;co0339393
tt1840417;co0480840
tt1840911;co0054083
tt1840911;co0067928
tt1840911;co0071642
tt1840911;co0071913
tt1840911;co0082122
tt1840911;co0142370
tt1840911;co0147154
tt1840911;co0147828
tt1840911;co0147916
tt1840911;co0157139
tt1840911;co0157183
tt1840911;co0251498
tt1840911;co0271999
tt1840911;co0276971
tt1841490;co0018507
tt1841490;co0034679
tt1841490;co0048661
tt1841490;co0091302
tt1841490;co0114958
tt1841490;co0147154
tt1841490;co0164005
tt1841490;co0171564
tt1841490;co0177886
tt1841490;co0191623
tt1841490;co0238877
tt1841490;co0432330
tt1841490;co0564010
tt1841490;co0656830
tt1841490;co0757942
tt1841490;co0808167
tt1841490;co0808168
tt1841504;co0357723
tt1841542;co0342350
tt1841542;co0346713
tt1841542;co0772706
tt1841584;co0049152
tt1841584;co0082189
tt1841594;co0219575
tt1841594;co0502566
tt1841594;co0784932
tt1841611;co0702530
tt1841642;co0019626
tt1841642;co0208137
tt1841642;co0276411
tt1841653;co0061813
tt1841653;co0117688
tt1841653;co0254125
tt1841653;co0280399
tt1841653;co0364342
tt1841705;co0034932
tt1841713;co0028557
tt1841713;co0032342
tt1841713;co0056755
tt1841713;co0090290
tt1841713;co0090770
tt1841713;co0125554
tt1841713;co0257823
tt1841713;co0305664
tt1841713;co0317580
tt1841713;co0320591
tt1841745;co0057376
tt1841762;co0328496
tt1841830;co0022818
tt1841830;co0066197
tt1841830;co0126647
tt1841830;co0215203
tt1841830;co0285106
tt1841830;co0311623
tt1841830;co0326950
tt1841830;co0794313
tt1842332;co0328880
tt1842347;co0202556
tt1842356;co0091923
tt1842356;co0328818
tt1842371;co0334432
tt1842371;co0334452
tt1842446;co0054841
tt1842446;co0078814
tt1842446;co0094024
tt1842446;co0164664
tt1842446;co0290595
tt1842446;co0335545
tt1842532;co0019982
tt1842532;co0290820
tt1843120;co0330586
tt1843120;co0330596
tt1843202;co0019343
tt1843202;co0058512
tt1843202;co0071049
tt1843202;co0071642
tt1843202;co0071913
tt1843202;co0142370
tt1843202;co0246075
tt1843202;co0377816
tt1843202;co0377834
tt1843202;co0377847
tt1843202;co0378354
tt1843221;co0298251
tt1843221;co0328909
tt1843287;co0022545
tt1843287;co0070053
tt1843287;co0090290
tt1843303;co0317819
tt1843303;co0398190
tt1843303;co0483139
tt1843309;co0112015
tt1843309;co0281531
tt1843333;co0328910
tt1843335;co0297673
tt1843834;co0055543
tt1843834;co0286251
tt1843840;co0045050
tt1843840;co0055988
tt1843840;co0074156
tt1843840;co0135167
tt1843840;co0209733
tt1843866;co0008970
tt1843866;co0047120
tt1843866;co0051941
tt1843880;co0006475
tt1843880;co0019156
tt1843880;co0026621
tt1843880;co0047280
tt1843880;co0048411
tt1843880;co0068657
tt1843880;co0325978
tt1843880;co0721530
tt1843957;co0530006
tt1843986;co0018926
tt1843986;co0171808
tt1843986;co0244498
tt1843986;co0314120
tt1844016;co0167286
tt1844025;co0017398
tt1844025;co0032110
tt1844025;co0138429
tt1844025;co0196085
tt1844025;co0220650
tt1844025;co0306018
tt1844025;co0317297
tt1844036;co0073038
tt1844036;co0329215
tt1844203;co0005584
tt1844203;co0015762
tt1844203;co0030755
tt1844203;co0033226
tt1844203;co0053578
tt1844203;co0130269
tt1844203;co0139002
tt1844203;co0156293
tt1844203;co0166918
tt1844203;co0250636
tt1844628;co0549297
tt1844633;co0274285
tt1844635;co0395776
tt1844643;co0329574
tt1844735;co0104237
tt1844763;co0228420
tt1844763;co0348388
tt1844770;co0228588
tt1844770;co0275564
tt1844770;co0314902
tt1844770;co0326282
tt1844777;co0046018
tt1844777;co0103627
tt1844777;co0329499
tt1844793;co0109554
tt1844793;co0329632
tt1844793;co0494620
tt1845211;co0329437
tt1845211;co0329547
tt1845283;co0329764
tt1845774;co0344313
tt1845796;co0226355
tt1845804;co0330090
tt1845838;co0384609
tt1845842;co0022895
tt1845842;co0034323
tt1845842;co0054988
tt1845842;co0128798
tt1845842;co0239007
tt1845846;co0030686
tt1845846;co0071049
tt1845846;co0071642
tt1845846;co0071913
tt1845846;co0090290
tt1845846;co0291455
tt1845846;co0330025
tt1845846;co0369207
tt1845849;co0033034
tt1845849;co0420942
tt1846445;co0363444
tt1846445;co0510173
tt1846472;co0022545
tt1846472;co0028557
tt1846472;co0044140
tt1846472;co0090290
tt1846472;co0090770
tt1846472;co0125554
tt1846472;co0346444
tt1846472;co0351089
tt1846472;co0351606
tt1846473;co0330088
tt1846479;co0329687
tt1846479;co0330124
tt1846487;co0028557
tt1846487;co0066197
tt1846487;co0073684
tt1846487;co0078912
tt1846487;co0109131
tt1846487;co0206880
tt1846487;co0230609
tt1846487;co0243191
tt1846487;co0268447
tt1846487;co0338311
tt1846487;co0375365
tt1846487;co0375518
tt1846487;co0378318
tt1846492;co0024285
tt1846492;co0043688
tt1846492;co0045050
tt1846492;co0090290
tt1846492;co0109608
tt1846492;co0198435
tt1846492;co0225417
tt1846492;co0287183
tt1846492;co0368679
tt1846499;co0330137
tt1846526;co0006475
tt1846526;co0033695
tt1846526;co0063045
tt1846526;co0140183
tt1846589;co0002572
tt1846589;co0011134
tt1846589;co0032081
tt1846589;co0046206
tt1846589;co0142678
tt1846589;co0164393
tt1846589;co0198823
tt1846589;co0332840
tt1846589;co0632400
tt1846589;co0712853
tt1846612;co0028557
tt1846612;co0093477
tt1846612;co0157181
tt1846612;co0329987
tt1846612;co0330858
tt1846612;co0339666
tt1846612;co0379656
tt1846673;co0011066
tt1846673;co0134171
tt1846700;co0202556
tt1846700;co0330010
tt1846704;co0659794
tt1846783;co0141610
tt1846783;co0365297
tt1846985;co0042190
tt1846985;co0126647
tt1846985;co0243191
tt1846985;co0424121
tt1847529;co0028557
tt1847529;co0036163
tt1847529;co0044704
tt1847529;co0046749
tt1847529;co0056024
tt1847529;co0057919
tt1847529;co0090290
tt1847529;co0124813
tt1847529;co0125559
tt1847529;co0169751
tt1847529;co0196006
tt1847529;co0249897
tt1847529;co0257823
tt1847529;co0340681
tt1847529;co0357996
tt1847529;co0375934
tt1847529;co0441383
tt1847529;co0463915
tt1847541;co0329266
tt1847541;co0330209
tt1847548;co0086332
tt1847548;co0239720
tt1847548;co0319737
tt1847577;co0013255
tt1847577;co0090290
tt1847577;co0110494
tt1847577;co0150485
tt1847577;co0247083
tt1847577;co0338037
tt1847584;co0033873
tt1847584;co0075259
tt1847584;co0075436
tt1847584;co0114277
tt1847584;co0231411
tt1847615;co0160131
tt1847616;co0004166
tt1847616;co0028557
tt1847616;co0044140
tt1847616;co0046330
tt1847616;co0046749
tt1847616;co0078811
tt1847616;co0090290
tt1847616;co0097237
tt1847616;co0123686
tt1847616;co0125554
tt1847616;co0138115
tt1847616;co0192023
tt1847616;co0215787
tt1847616;co0235968
tt1847616;co0271157
tt1847616;co0314860
tt1847616;co0322455
tt1847616;co0338311
tt1847616;co0340824
tt1847616;co0346444
tt1847616;co0351494
tt1847616;co0381591
tt1847616;co0600981
tt1847629;co0002678
tt1847672;co0037450
tt1847672;co0078814
tt1847672;co0091843
tt1847672;co0104400
tt1847672;co0130575
tt1847672;co0164664
tt1847672;co0298167
tt1847672;co0445695
tt1847672;co0540878
