movie_id;genre_id
tt0408236;14
tt0408236;16
tt0408236;24
tt0408253;11
tt0408253;14
tt0408281;3
tt0408281;5
tt0408281;6
tt0408281;9
tt0408281;20
tt0408281;24
tt0408281;25
tt0408286;9
tt0408286;24
tt0408302;6
tt0408302;9
tt0408306;1
tt0408306;9
tt0408306;13
tt0408306;24
tt0408318;6
tt0408318;9
tt0408318;20
tt0408336;6
tt0408345;1
tt0408345;7
tt0408345;24
tt0408470;9
tt0408524;6
tt0408524;23
tt0408664;9
tt0408681;10
tt0408681;16
tt0408777;9
tt0408777;20
tt0408790;9
tt0408790;17
tt0408790;24
tt0408828;6
tt0408828;25
tt0408837;9
tt0408837;20
tt0408837;24
tt0408839;6
tt0408839;20
tt0408927;6
tt0408927;20
tt0408961;6
tt0408970;7
tt0408970;9
tt0408970;17
tt0408970;24
tt0408976;14
tt0408976;17
tt0408985;6
tt0408985;20
tt0408993;6
tt0409011;3
tt0409011;6
tt0409011;20
tt0409016;6
tt0409016;20
tt0409032;6
tt0409034;6
tt0409034;9
tt0409034;16
tt0409034;20
tt0409043;6
tt0409043;7
tt0409068;17
tt0409068;20
tt0409072;6
tt0409072;7
tt0409072;9
tt0409072;20
tt0409182;1
tt0409182;3
tt0409182;24
tt0409184;6
tt0409184;9
tt0409184;20
tt0409301;6
tt0409301;10
tt0409301;20
tt0409344;6
tt0409344;9
tt0409345;7
tt0409345;9
tt0409345;17
tt0409345;24
tt0409379;7
tt0409379;9
tt0409379;24
tt0409459;1
tt0409459;9
tt0409459;17
tt0409459;21
tt0409527;9
tt0409527;24
tt0409673;6
tt0409673;20
tt0409681;6
tt0409681;9
tt0409681;20
tt0409694;20
tt0409696;6
tt0409696;20
tt0409724;1
tt0409724;9
tt0409724;24
tt0409732;9
tt0409767;1
tt0409767;9
tt0409767;20
tt0409793;3
tt0409793;9
tt0409793;24
tt0409811;20
tt0409838;9
tt0409838;10
tt0409847;1
tt0409847;21
tt0409847;24
tt0409847;26
tt0409848;1
tt0409848;3
tt0409848;4
tt0409848;6
tt0409848;21
tt0409860;3
tt0409860;6
tt0409860;21
tt0409866;1
tt0409866;9
tt0409904;1
tt0409904;11
tt0409904;14
tt0409904;24
tt0409936;6
tt0409937;6
tt0409947;9
tt0409947;14
tt0409962;9
tt0409962;20
tt0409962;24
tt0409992;9
tt0409992;14
tt0410006;7
tt0410006;9
tt0410006;20
tt0410096;9
tt0410097;7
tt0410097;9
tt0410097;15
tt0410162;3
tt0410162;9
tt0410288;1
tt0410288;7
tt0410288;9
tt0410297;9
tt0410297;11
tt0410297;20
tt0410316;6
tt0410316;9
tt0410320;9
tt0410369;6
tt0410369;9
tt0410369;15
tt0410377;3
tt0410377;6
tt0410377;9
tt0410377;10
tt0410377;11
tt0410381;9
tt0410400;6
tt0410400;9
tt0410400;20
tt0410400;23
tt0410403;9
tt0410403;25
tt0410410;9
tt0410410;20
tt0410433;17
tt0410433;24
tt0410445;9
tt0410454;9
tt0410454;20
tt0410466;9
tt0410466;15
tt0410516;9
tt0410537;14
tt0410549;6
tt0410549;9
tt0410549;20
tt0410564;9
tt0410569;9
tt0410569;20
tt0410571;9
tt0410571;20
tt0410591;9
tt0410591;20
tt0410603;11
tt0410603;21
tt0410605;7
tt0410605;17
tt0410605;24
tt0410606;6
tt0410606;9
tt0410626;7
tt0410626;9
tt0410626;20
tt0410639;6
tt0410639;9
tt0410648;1
tt0410648;11
tt0410648;24
tt0410666;9
tt0410730;6
tt0410730;9
tt0410730;14
tt0410751;6
tt0410751;9
tt0410751;20
tt0410757;9
tt0410764;9
tt0410764;11
tt0410764;14
tt0410952;1
tt0410952;7
tt0410952;24
tt0411057;9
tt0411057;13
tt0411058;1
tt0411058;7
tt0411058;24
tt0411061;7
tt0411061;9
tt0411061;17
tt0411061;24
tt0411096;9
tt0411096;20
tt0411098;9
tt0411117;9
tt0411118;7
tt0411118;9
tt0411118;20
tt0411118;24
tt0411131;20
tt0411165;6
tt0411165;9
tt0411195;6
tt0411195;9
tt0411234;6
tt0411234;20
tt0411267;9
tt0411267;11
tt0411267;14
tt0411267;17
tt0411267;24
tt0411270;7
tt0411270;9
tt0411270;15
tt0411271;6
tt0411271;20
tt0411272;1
tt0411272;5
tt0411272;7
tt0411272;9
tt0411272;24
tt0411281;3
tt0411323;9
tt0411323;24
tt0411396;9
tt0411396;24
tt0411427;6
tt0411469;9
tt0411475;1
tt0411475;9
tt0411475;24
tt0411477;1
tt0411477;3
tt0411477;11
tt0411477;14
tt0411477;21
tt0411542;6
tt0411542;20
tt0411644;24
tt0411665;9
tt0411702;9
tt0411702;24
tt0411702;25
tt0411705;9
tt0411705;15
tt0411705;20
tt0411733;9
tt0411733;10
tt0411743;9
tt0411743;14
tt0411743;17
tt0411743;24
tt0411753;6
tt0411753;9
tt0411805;1
tt0411805;6
tt0411805;14
tt0411805;21
tt0411806;6
tt0411806;14
tt0411806;21
tt0411815;1
tt0411815;6
tt0411815;9
tt0411815;20
tt0411821;6
tt0411821;9
tt0411821;20
tt0411883;6
tt0411883;9
tt0411883;20
tt0411951;1
tt0411951;7
tt0411951;9
tt0411951;21
tt0411951;24
tt0411954;14
tt0412019;6
tt0412019;9
tt0412019;17
tt0412019;20
tt0412026;4
tt0412026;6
tt0412026;10
tt0412032;6
tt0412032;20
tt0412042;9
tt0412044;9
tt0412044;20
tt0412080;5
tt0412080;9
tt0412080;23
tt0412297;6
tt0412298;6
tt0412308;9
tt0412308;24
tt0412393;1
tt0412393;9
tt0412412;21
tt0412412;24
tt0412422;6
tt0412498;1
tt0412498;6
tt0412535;6
tt0412536;9
tt0412536;20
tt0412554;9
tt0412572;9
tt0412596;9
tt0412637;6
tt0412637;9
tt0412637;20
tt0412639;9
tt0412689;3
tt0412689;6
tt0412689;9
tt0412689;10
tt0412689;16
tt0412689;20
tt0412798;9
tt0412798;14
tt0412798;17
tt0412798;20
tt0412798;24
tt0412808;9
tt0412888;9
tt0412888;20
tt0412922;6
tt0412922;10
tt0412922;20
tt0413015;6
tt0413015;9
tt0413015;15
tt0413015;25
tt0413053;7
tt0413053;9
tt0413099;6
tt0413099;10
tt0413099;11
tt0413172;9
tt0413172;11
tt0413172;17
tt0413172;24
tt0413267;3
tt0413267;4
tt0413267;6
tt0413267;10
tt0413267;11
tt0413267;20
tt0413297;24
tt0413300;1
tt0413300;3
tt0413300;21
tt0413302;14
tt0413302;24
tt0413348;9
tt0413358;9
tt0413390;6
tt0413390;9
tt0413401;6
tt0413422;9
tt0413451;9
tt0413460;6
tt0413460;7
tt0413460;20
tt0413466;6
tt0413466;9
tt0413472;9
tt0413472;10
tt0413509;6
tt0413509;9
tt0413515;1
tt0413515;7
tt0413515;9
tt0413515;20
tt0413669;14
tt0413669;21
tt0413680;9
tt0413821;3
tt0413821;13
tt0413879;6
tt0413879;20
tt0413893;6
tt0413893;11
tt0413895;3
tt0413895;6
tt0413895;10
tt0413895;11
tt0414000;6
tt0414036;11
tt0414036;21
tt0414040;9
tt0414040;11
tt0414040;24
tt0414042;6
tt0414055;5
tt0414055;9
tt0414055;13
tt0414055;25
tt0414135;9
tt0414135;10
tt0414135;11
tt0414135;21
tt0414161;14
tt0414161;24
tt0414195;6
tt0414195;9
tt0414195;20
tt0414200;7
tt0414200;9
tt0414200;24
tt0414225;9
tt0414261;9
tt0414261;20
tt0414290;24
tt0414322;9
tt0414344;9
tt0414356;1
tt0414356;24
tt0414387;9
tt0414387;20
tt0414413;14
tt0414413;24
tt0414426;9
tt0414426;17
tt0414426;20
tt0414426;24
tt0414428;20
tt0414476;9
tt0414510;9
tt0414510;24
tt0414513;6
tt0414624;1
tt0414624;6
tt0414658;1
tt0414658;6
tt0414658;24
tt0414705;6
tt0414713;9
tt0414714;9
tt0414796;6
tt0414796;9
tt0414808;9
tt0414834;9
tt0414834;20
tt0414850;6
tt0414850;7
tt0414851;3
tt0414851;6
tt0414851;7
tt0414852;1
tt0414852;7
tt0414852;21
tt0414852;24
tt0414853;3
tt0414853;4
tt0414853;6
tt0414853;9
tt0414853;10
tt0414879;17
tt0414879;24
tt0414891;7
tt0414891;9
tt0414905;3
tt0414924;9
tt0414931;1
tt0414931;7
tt0414931;9
tt0414951;7
tt0414951;9
tt0414951;24
tt0414976;11
tt0414976;20
tt0414982;14
tt0414982;24
tt0414993;9
tt0414993;17
tt0414993;20
tt0414993;21
tt0414998;6
tt0414998;20
tt0415003;1
tt0415003;7
tt0415003;9
tt0415003;24
tt0415006;9
tt0415023;9
tt0415023;17
tt0415023;24
tt0415046;5
tt0415046;9
tt0415046;13
tt0415046;15
tt0415058;9
tt0415080;1
tt0415080;7
tt0415080;9
tt0415094;6
tt0415094;9
tt0415094;15
tt0415116;9
tt0415116;11
tt0415116;17
tt0415116;20
tt0415127;7
tt0415127;9
tt0415127;17
tt0415141;6
tt0415141;9
tt0415147;9
tt0415147;20
tt0415160;1
tt0415160;3
tt0415160;11
tt0415160;14
tt0415160;21
tt0415160;24
tt0415167;14
tt0415167;17
tt0415167;24
tt0415183;9
tt0415191;6
tt0415219;1
tt0415219;3
tt0415219;6
tt0415219;10
tt0415219;11
tt0415219;20
tt0415234;9
tt0415306;6
tt0415306;23
tt0415311;9
tt0415311;24
tt0415345;1
tt0415345;14
tt0415345;24
tt0415380;9
tt0415481;3
tt0415481;4
tt0415481;6
tt0415481;10
tt0415481;11
tt0415481;16
tt0415481;20
tt0415489;6
tt0415489;7
tt0415489;9
tt0415607;9
tt0415678;1
tt0415678;9
tt0415678;23
tt0415679;6
tt0415679;11
tt0415679;14
tt0415689;14
tt0415689;24
tt0415739;6
tt0415748;9
tt0415748;20
tt0415768;1
tt0415768;7
tt0415768;9
tt0415768;24
tt0415778;1
tt0415778;7
tt0415778;24
tt0415806;6
tt0415819;6
tt0415819;20
tt0415820;9
tt0415820;10
tt0415833;7
tt0415833;9
tt0415833;17
tt0415833;20
tt0415833;24
tt0415838;9
tt0415850;3
tt0415850;6
tt0415850;7
tt0415855;9
tt0415855;14
tt0415855;17
tt0415856;9
tt0415856;15
tt0415872;6
tt0415872;7
tt0415872;20
tt0415877;9
tt0415877;20
tt0415908;3
tt0415908;14
tt0415908;17
tt0415908;21
tt0415908;24
tt0415932;9
tt0415932;17
tt0415932;24
tt0415940;1
tt0415940;3
tt0415940;7
tt0415940;24
tt0415949;6
tt0415955;9
tt0415955;25
tt0415958;9
tt0415964;7
tt0415964;9
tt0415964;24
tt0415965;6
tt0415965;9
tt0415965;10
tt0415978;6
tt0415978;9
tt0415981;6
tt0416032;9
tt0416040;9
tt0416041;9
tt0416041;10
tt0416044;1
tt0416044;5
tt0416044;9
tt0416044;13
tt0416044;25
tt0416051;6
tt0416051;20
tt0416070;6
tt0416070;20
tt0416073;1
tt0416073;9
tt0416073;20
tt0416080;6
tt0416080;20
tt0416099;9
tt0416101;9
tt0416111;6
tt0416111;7
tt0416111;9
tt0416111;13
tt0416111;25
tt0416119;7
tt0416119;9
tt0416119;24
tt0416120;1
tt0416120;7
tt0416120;9
tt0416185;9
tt0416185;23
tt0416206;6
tt0416207;14
tt0416212;9
tt0416213;9
tt0416213;20
tt0416214;6
tt0416214;20
tt0416220;6
tt0416231;9
tt0416231;24
tt0416236;1
tt0416236;3
tt0416236;9
tt0416236;10
tt0416236;11
tt0416236;24
tt0416263;9
tt0416263;23
tt0416282;14
tt0416282;17
tt0416292;9
tt0416315;14
tt0416315;24
tt0416316;1
tt0416316;3
tt0416316;11
tt0416320;9
tt0416320;20
tt0416320;24
tt0416331;6
tt0416331;9
tt0416333;3
tt0416333;6
tt0416333;20
tt0416449;1
tt0416449;9
tt0416465;9
tt0416465;15
tt0416465;20
tt0416471;9
tt0416481;14
tt0416489;6
tt0416492;6
tt0416492;20
tt0416496;1
tt0416496;6
tt0416496;7
tt0416496;26
tt0416499;1
tt0416499;5
tt0416499;9
tt0416499;13
tt0416499;25
tt0416508;5
tt0416508;9
tt0416508;20
tt0416658;6
tt0416658;9
tt0416658;20
tt0416666;6
tt0416675;9
tt0416688;1
tt0416688;9
tt0416688;23
tt0416712;1
tt0416712;24
tt0416717;1
tt0416717;6
tt0416717;7
tt0416729;6
tt0416729;20
tt0416730;6
tt0416773;6
tt0416773;20
tt0416775;1
tt0416775;3
tt0416775;6
tt0416775;14
tt0416775;21
tt0416775;24
tt0416853;14
tt0416853;24
tt0416854;6
tt0416854;7
tt0416854;9
tt0416854;24
tt0416871;1
tt0416871;3
tt0416871;9
tt0416871;11
tt0416873;3
tt0416873;4
tt0416873;6
tt0416874;20
tt0416881;9
tt0416881;20
tt0416887;6
tt0416891;6
tt0416908;4
tt0416908;10
tt0416918;24
tt0416943;9
tt0416960;6
tt0416960;9
tt0416979;3
tt0416979;6
tt0416991;9
tt0417001;6
tt0417001;20
tt0417011;1
tt0417011;9
tt0417011;20
tt0417046;9
tt0417056;6
tt0417071;9
tt0417071;20
tt0417072;1
tt0417072;14
tt0417072;25
tt0417096;9
tt0417096;17
tt0417106;1
tt0417148;1
tt0417148;3
tt0417148;7
tt0417148;24
tt0417182;6
tt0417182;9
tt0417189;9
tt0417202;1
tt0417202;7
tt0417202;9
tt0417202;20
tt0417217;7
tt0417217;9
tt0417217;23
tt0417220;6
tt0417220;20
tt0417225;7
tt0417225;9
tt0417225;16
tt0417225;20
tt0417229;1
tt0417229;17
tt0417241;1
tt0417241;9
tt0417241;24
tt0417243;9
tt0417243;24
tt0417287;14
tt0417385;9
tt0417396;6
tt0417397;1
tt0417397;9
tt0417397;13
tt0417397;25
tt0417433;9
tt0417433;20
tt0417433;23
tt0417453;9
tt0417453;11
tt0417453;17
tt0417499;9
tt0417532;6
tt0417550;9
tt0417550;24
tt0417586;9
tt0417614;9
tt0417658;6
tt0417658;9
tt0417658;20
tt0417686;14
tt0417731;9
tt0417731;23
tt0417736;6
tt0417736;9
tt0417741;1
tt0417741;3
tt0417741;10
tt0417741;11
tt0417741;17
tt0417745;14
tt0417745;17
tt0417745;21
tt0417745;24
tt0417751;6
tt0417751;20
tt0417778;6
tt0417782;9
tt0417782;11
tt0417782;20
tt0417791;6
tt0417791;9
tt0417844;1
tt0417844;21
tt0417871;5
tt0417871;9
tt0417907;6
tt0417907;7
tt0417907;9
tt0417907;20
tt0417909;6
tt0417909;9
tt0417930;6
tt0417930;9
tt0417930;20
tt0417944;6
tt0417944;9
tt0417944;20
tt0417949;6
tt0417976;1
tt0417976;9
tt0417976;11
tt0418004;9
tt0418004;11
tt0418004;17
tt0418016;6
tt0418016;24
tt0418020;9
tt0418075;6
tt0418091;3
tt0418091;9
tt0418096;14
tt0418096;24
tt0418110;7
tt0418110;9
tt0418115;6
tt0418115;9
tt0418115;13
tt0418115;20
tt0418206;6
tt0418239;6
tt0418239;9
tt0418251;6
tt0418251;14
tt0418259;6
tt0418259;17
tt0418259;20
tt0418279;1
tt0418279;3
tt0418279;21
tt0418294;7
tt0418294;9
tt0418299;9
tt0418299;20
tt0418305;9
tt0418309;9
tt0418325;6
tt0418325;10
tt0418325;23
tt0418329;9
tt0418329;24
tt0418362;6
tt0418362;20
tt0418451;9
tt0418455;6
tt0418455;7
tt0418455;9
tt0418460;9
tt0418460;20
tt0418460;24
tt0418471;6
tt0418484;9
tt0418484;20
tt0418499;6
tt0418586;6
tt0418586;9
tt0418586;20
tt0418590;6
tt0418590;9
tt0418599;6
tt0418599;20
tt0418602;4
tt0418602;6
tt0418602;10
tt0418627;14
tt0418647;9
tt0418647;10
tt0418647;23
tt0418657;6
tt0418657;7
tt0418657;9
tt0418676;6
tt0418676;20
tt0418689;1
tt0418689;3
tt0418689;9
tt0418689;13
tt0418689;25
tt0418693;6
tt0418758;3
tt0418758;9
tt0418763;1
tt0418763;5
tt0418763;9
tt0418763;25
tt0418773;6
tt0418773;9
tt0418778;9
tt0418778;14
tt0418778;21
tt0418819;14
tt0418819;21
tt0418819;24
tt0418832;9
tt0418832;20
tt0418835;9
tt0418847;9
tt0418847;13
tt0418847;25
tt0418851;6
tt0418872;6
tt0418873;1
tt0418873;6
tt0418879;9
tt0418879;14
tt0418879;17
tt0418879;24
tt0418880;9
tt0418880;15
tt0418880;20
tt0418887;6
tt0418903;9
tt0418905;14
tt0418982;9
tt0418982;14
tt0418982;20
tt0418982;24
tt0418986;6
tt0418986;20
tt0419026;6
tt0419058;6
tt0419058;7
tt0419073;1
tt0419073;4
tt0419073;9
tt0419073;24
tt0419081;9
tt0419098;6
tt0419098;14
tt0419135;6
tt0419135;20
tt0419146;6
tt0419146;9
tt0419160;14
tt0419160;24
tt0419168;9
tt0419168;24
tt0419198;6
tt0419198;9
tt0419198;20
tt0419198;25
tt0419217;14
tt0419236;6
tt0419256;6
tt0419256;9
tt0419279;9
tt0419280;14
tt0419294;3
tt0419294;7
tt0419294;9
tt0419294;17
tt0419294;26
tt0419389;5
tt0419389;9
tt0419396;6
tt0419396;9
tt0419416;6
tt0419416;20
tt0419420;6
tt0419420;9
tt0419424;9
tt0419449;9
tt0419449;20
tt0419468;9
tt0419468;10
tt0419468;20
tt0419473;6
tt0419473;9
tt0419482;1
tt0419482;6
tt0419482;20
tt0419491;9
tt0419491;23
tt0419515;9
tt0419634;9
tt0419641;9
tt0419663;6
tt0419663;9
tt0419663;14
tt0419663;24
tt0419673;9
tt0419677;7
tt0419677;9
tt0419677;24
tt0419679;14
tt0419684;6
tt0419684;9
tt0419684;10
tt0419692;9
tt0419692;17
tt0419692;21
tt0419692;24
tt0419706;1
tt0419706;14
tt0419706;21
tt0419712;9
tt0419722;9
tt0419730;17
tt0419730;20
tt0419730;24
tt0419749;5
tt0419749;6
tt0419749;7
tt0419749;9
tt0419766;6
tt0419766;9
tt0419766;20
tt0419773;9
tt0419781;17
tt0419781;24
tt0419787;6
tt0419797;14
tt0419815;9
tt0419821;6
tt0419821;15
tt0419843;6
tt0419843;9
tt0419843;20
tt0419858;3
tt0419858;9
tt0419881;7
tt0419881;9
tt0419887;9
tt0419922;9
tt0419922;20
tt0419946;1
tt0419946;6
tt0419946;9
tt0419946;24
tt0419952;9
tt0419952;24
tt0419954;4
tt0419954;6
tt0419954;9
tt0419954;10
tt0419974;9
tt0419974;15
tt0419983;1
tt0419984;6
tt0419984;20
tt0419984;23
tt0419992;9
tt0419992;23
tt0420015;9
tt0420038;9
tt0420046;9
tt0420076;1
tt0420076;3
tt0420076;4
tt0420076;10
tt0420076;11
tt0420076;21
tt0420087;6
tt0420087;9
tt0420087;15
tt0420087;16
tt0420087;20
tt0420087;26
tt0420090;9
tt0420090;25
tt0420101;9
tt0420101;11
tt0420101;20
tt0420116;11
tt0420133;6
tt0420136;9
tt0420143;6
tt0420158;14
tt0420170;1
tt0420170;6
tt0420170;9
tt0420183;6
tt0420183;7
tt0420183;14
tt0420206;6
tt0420206;9
tt0420206;20
tt0420206;23
tt0420211;7
tt0420211;17
tt0420215;9
tt0420223;6
tt0420223;9
tt0420223;11
tt0420223;20
tt0420233;7
tt0420233;9
tt0420233;20
tt0420238;3
tt0420238;4
tt0420238;6
tt0420238;10
tt0420238;11
tt0420251;14
tt0420260;9
tt0420289;9
tt0420289;20
tt0420291;9
tt0420291;17
tt0420291;24
tt0420293;5
tt0420293;9
tt0420293;13
tt0420293;24
tt0420294;14
tt0420294;24
tt0420304;9
tt0420304;10
tt0420318;6
tt0420318;9
tt0420328;6
tt0420332;9
tt0420332;10
tt0420332;16
tt0420332;20
tt0420333;9
tt0420347;6
tt0420509;7
tt0420509;9
tt0420509;24
tt0420548;9
tt0420555;6
tt0420555;9
tt0420555;20
tt0420577;9
tt0420609;5
tt0420609;7
tt0420609;9
tt0420627;6
tt0420627;20
tt0420646;9
tt0420660;6
tt0420660;14
tt0420704;10
tt0420715;9
tt0420727;9
tt0420727;16
tt0420740;9
tt0420740;24
tt0420757;6
tt0420757;9
tt0420835;9
tt0420835;10
tt0420884;9
tt0420886;9
tt0420897;9
tt0420901;9
tt0420901;13
tt0420901;25
tt0420966;9
tt0420971;6
tt0420971;9
tt0420978;6
tt0420978;9
tt0420982;6
tt0420982;7
tt0420982;24
tt0421007;14
tt0421045;6
tt0421045;20
tt0421051;6
tt0421051;7
tt0421051;11
tt0421051;15
tt0421054;1
tt0421054;5
tt0421054;7
tt0421054;9
tt0421054;24
tt0421068;9
tt0421068;20
tt0421073;1
tt0421073;7
tt0421073;9
tt0421073;24
tt0421082;5
tt0421082;9
tt0421082;15
tt0421090;6
tt0421090;20
tt0421116;9
tt0421143;1
tt0421143;7
tt0421146;9
tt0421156;1
tt0421156;3
tt0421156;10
tt0421156;11
tt0421156;20
tt0421206;5
tt0421206;7
tt0421206;9
tt0421206;23
tt0421224;9
tt0421229;6
tt0421229;9
tt0421237;1
tt0421237;24
tt0421238;7
tt0421238;9
tt0421238;26
tt0421239;24
tt0421250;9
tt0421277;9
tt0421277;20
tt0421528;6
tt0421528;16
tt0421539;9
tt0421539;20
tt0421539;24
tt0421562;6
tt0421593;14
tt0421603;6
tt0421625;9
tt0421625;24
tt0421640;1
tt0421662;9
tt0421715;9
tt0421715;11
tt0421715;20
tt0421729;6
tt0421729;7
tt0421920;6
tt0421920;15
tt0421947;7
tt0421947;9
tt0421947;17
tt0421947;24
tt0421960;9
tt0421974;1
tt0421974;3
tt0421983;1
tt0421983;14
tt0421983;21
tt0421994;6
tt0421994;9
tt0421994;20
tt0421998;6
tt0421998;9
tt0422029;9
tt0422029;20
tt0422037;14
tt0422072;9
tt0422091;1
tt0422091;7
tt0422091;9
tt0422091;24
tt0422093;6
tt0422093;9
tt0422093;20
tt0422133;9
tt0422160;9
tt0422182;25
tt0422236;1
tt0422236;7
tt0422236;9
tt0422236;20
tt0422236;24
tt0422238;9
tt0422249;9
tt0422265;6
tt0422272;14
tt0422272;17
tt0422272;24
tt0422295;5
tt0422295;9
tt0422295;20
tt0422295;24
tt0422309;6
tt0422320;1
tt0422320;9
tt0422320;20
tt0422320;23
tt0422366;6
tt0422366;9
tt0422370;14
tt0422370;21
tt0422401;6
tt0422401;14
tt0422401;24
tt0422419;6
tt0422419;14
tt0422429;6
tt0422429;11
tt0422458;9
tt0422460;9
tt0422462;6
tt0422462;9
tt0422479;9
tt0422479;24
tt0422491;9
tt0422621;9
tt0422622;20
tt0422634;9
tt0422689;1
tt0422702;4
tt0422702;21
tt0422708;7
tt0422708;9
tt0422708;17
tt0422708;24
tt0422720;5
tt0422720;9
tt0422720;13
tt0422720;20
tt0422764;7
tt0422764;9
tt0422764;17
tt0422764;24
tt0422774;6
tt0422774;10
tt0422774;11
tt0422779;14
tt0422783;5
tt0422783;6
tt0422783;9
tt0422783;15
tt0422783;20
tt0422783;25
tt0422861;6
tt0422861;9
tt0422861;20
tt0422907;9
tt0422908;6
tt0422934;6
tt0422934;9
tt0422934;20
tt0422950;9
tt0422963;3
tt0422963;9
tt0422981;6
tt0422981;9
tt0423034;11
tt0423034;14
tt0423061;9
tt0423116;14
tt0423116;24
tt0423129;6
tt0423166;9
tt0423166;20
tt0423169;9
tt0423176;9
tt0423195;14
tt0423195;24
tt0423232;9
tt0423238;6
tt0423238;20
tt0423277;9
tt0423286;1
tt0423286;7
tt0423286;9
tt0423293;1
tt0423293;6
tt0423293;9
tt0423294;3
tt0423294;4
tt0423294;6
tt0423294;10
tt0423294;23
tt0423310;6
tt0423310;9
tt0423313;1
tt0423313;3
tt0423313;24
tt0423360;9
tt0423360;20
tt0423370;9
tt0423370;20
tt0423370;24
tt0423370;25
tt0423372;9
tt0423372;24
tt0423382;6
tt0423382;9
tt0423382;15
tt0423382;20
tt0423397;9
tt0423409;6
tt0423424;6
tt0423442;6
tt0423442;9
tt0423461;9
tt0423470;6
tt0423470;9
tt0423474;1
tt0423474;6
tt0423474;7
tt0423514;9
tt0423515;1
tt0423515;14
tt0423515;24
tt0423584;20
tt0423783;20
tt0423783;21
tt0423813;9
tt0423813;20
tt0423814;6
tt0423814;7
tt0423814;20
tt0423841;6
tt0423841;9
tt0423841;20
tt0423866;7
tt0423866;9
tt0423866;20
tt0423868;6
tt0423868;9
tt0423869;9
tt0423877;6
tt0423881;6
tt0423881;9
tt0423881;14
tt0423881;24
tt0423914;6
tt0423977;6
tt0423977;9
tt0423977;20
tt0424025;6
tt0424025;9
tt0424025;20
tt0424062;9
tt0424095;3
tt0424095;4
tt0424095;6
tt0424095;10
tt0424095;11
tt0424095;20
tt0424107;9
tt0424115;9
tt0424136;9
tt0424136;24
tt0424142;9
tt0424142;25
tt0424205;9
tt0424205;13
tt0424205;15
tt0424205;20
tt0424205;25
tt0424227;9
tt0424227;25
tt0424234;9
tt0424237;7
tt0424237;9
tt0424237;20
tt0424238;9
tt0424238;21
tt0424273;9
tt0424287;6
tt0424287;20
tt0424297;6
tt0424318;9
tt0424338;6
tt0424340;9
tt0424345;6
tt0424365;9
tt0424365;24
tt0424374;9
tt0424430;9
tt0424430;20
tt0424434;9
tt0424448;1
tt0424448;7
tt0424448;17
tt0424472;6
tt0424536;9
tt0424539;6
tt0424757;9
tt0424769;6
tt0424774;1
tt0424774;3
tt0424774;6
tt0424774;10
tt0424774;11
tt0424774;21
tt0424778;6
tt0424789;9
tt0424789;20
tt0424789;21
tt0424817;9
tt0424817;20
tt0424818;6
tt0424818;20
tt0424823;6
tt0424823;7
tt0424823;23
tt0424830;1
tt0424830;3
tt0424830;6
tt0424840;9
tt0424840;17
tt0424840;24
tt0424846;24
tt0424855;14
tt0424855;17
tt0424855;24
tt0424856;14
tt0424863;7
tt0424863;9
tt0424863;17
tt0424863;20
tt0424863;24
tt0424867;7
tt0424867;9
tt0424873;14
tt0424873;24
tt0424880;9
tt0424880;20
tt0424890;14
tt0424890;24
tt0424908;5
tt0424908;9
tt0424908;15
tt0424938;7
tt0424938;9
tt0424938;24
tt0424958;4
tt0424958;6
tt0424958;21
tt0424965;9
tt0424971;9
tt0424986;6
tt0424992;9
tt0424992;20
tt0424993;6
tt0424993;20
tt0424997;9
tt0425027;9
tt0425055;6
tt0425055;9
tt0425055;23
tt0425056;1
tt0425056;9
tt0425057;9
tt0425061;1
tt0425061;3
tt0425061;6
tt0425068;6
tt0425079;9
tt0425080;9
tt0425087;1
tt0425087;7
tt0425087;9
tt0425087;24
tt0425090;6
tt0425090;9
tt0425090;11
tt0425094;7
tt0425094;9
tt0425112;1
tt0425112;6
tt0425112;17
tt0425112;24
tt0425123;6
tt0425123;9
tt0425123;11
tt0425123;20
tt0425125;6
tt0425125;20
tt0425132;9
tt0425132;14
tt0425132;24
tt0425147;9
tt0425151;7
tt0425151;9
tt0425151;24
tt0425153;9
tt0425153;14
tt0425153;24
tt0425162;9
tt0425170;14
tt0425186;9
tt0425186;17
tt0425196;7
tt0425196;14
tt0425196;17
tt0425196;24
tt0425202;6
tt0425202;9
tt0425202;15
tt0425206;14
tt0425206;24
tt0425210;7
tt0425210;9
tt0425210;24
tt0425218;24
tt0425223;9
tt0425235;9
tt0425235;10
tt0425236;9
tt0425236;24
tt0425253;6
tt0425253;7
tt0425253;9
tt0425278;5
tt0425278;9
tt0425295;9
tt0425298;6
tt0425308;6
tt0425308;7
tt0425308;9
tt0425314;6
tt0425314;20
tt0425321;9
tt0425326;6
tt0425326;9
tt0425326;20
tt0425333;6
tt0425333;9
tt0425350;9
tt0425357;7
tt0425357;9
tt0425357;24
tt0425359;9
tt0425379;7
tt0425379;9
tt0425379;24
tt0425395;6
tt0425413;6
tt0425413;20
tt0425413;23
tt0425414;9
tt0425414;24
tt0425426;6
tt0425430;9
tt0425430;14
tt0425430;24
tt0425482;6
tt0425482;20
tt0425483;9
tt0425483;17
tt0425483;24
tt0425488;24
tt0425489;6
tt0425542;6
tt0425542;7
tt0425542;9
tt0425542;16
tt0425542;20
tt0425548;9
tt0425548;20
tt0425558;9
