movie_id;country_id
tt0039029;184
tt0039031;184
tt0039032;184
tt0039036;184
tt0039037;184
tt0039038;184
tt0039040;184
tt0039041;184
tt0039047;114
tt0039053;184
tt0039054;184
tt0039055;184
tt0039056;184
tt0039061;60
tt0039066;184
tt0039067;184
tt0039073;184
tt0039074;88
tt0039076;184
tt0039080;184
tt0039082;184
tt0039087;114
tt0039090;88
tt0039095;180
tt0039098;184
tt0039101;184
tt0039110;184
tt0039111;184
tt0039112;180
tt0039114;184
tt0039116;184
tt0039118;60
tt0039127;184
tt0039132;162
tt0039133;184
tt0039135;60
tt0039150;60
tt0039152;184
tt0039154;88
tt0039155;60
tt0039157;184
tt0039158;180
tt0039160;184
tt0039169;184
tt0039170;184
tt0039174;184
tt0039178;184
tt0039180;184
tt0039187;184
tt0039188;184
tt0039190;184
tt0039191;184
tt0039192;180
tt0039193;184
tt0039194;184
tt0039195;180
tt0039196;184
tt0039197;184
tt0039198;184
tt0039200;184
tt0039201;184
tt0039202;184
tt0039203;184
tt0039204;184
tt0039208;184
tt0039211;184
tt0039213;184
tt0039215;60
tt0039216;184
tt0039217;184
tt0039220;180
tt0039224;184
tt0039226;184
tt0039230;184
tt0039231;10
tt0039231;180
tt0039233;86
tt0039234;60
tt0039235;184
tt0039236;184
tt0039242;180
tt0039243;184
tt0039244;184
tt0039245;184
tt0039250;184
tt0039255;86
tt0039260;184
tt0039262;184
tt0039266;184
tt0039277;184
tt0039279;184
tt0039281;180
tt0039283;184
tt0039288;184
tt0039293;184
tt0039296;60
tt0039297;180
tt0039299;184
tt0039301;184
tt0039302;184
tt0039304;180
tt0039305;184
tt0039306;180
tt0039307;184
tt0039308;184
tt0039309;86
tt0039310;60
tt0039311;184
tt0039312;184
tt0039313;184
tt0039317;184
tt0039318;184
tt0039320;184
tt0039321;184
tt0039323;114
tt0039324;184
tt0039330;163
tt0039335;184
tt0039337;184
tt0039340;184
tt0039341;184
tt0039342;86
tt0039344;60
tt0039349;184
tt0039351;64
tt0039357;184
tt0039360;184
tt0039361;184
tt0039365;184
tt0039368;184
tt0039370;184
tt0039372;184
tt0039377;184
tt0039382;64
tt0039389;184
tt0039390;184
tt0039391;184
tt0039394;184
tt0039396;184
tt0039398;180
tt0039402;114
tt0039402;184
tt0039404;184
tt0039405;184
tt0039409;184
tt0039410;184
tt0039416;184
tt0039417;60
tt0039417;64
tt0039417;86
tt0039419;184
tt0039420;184
tt0039421;180
tt0039423;88
tt0039424;86
tt0039428;184
tt0039431;184
tt0039434;114
tt0039437;184
tt0039438;184
tt0039439;184
tt0039441;184
tt0039442;163
tt0039442;189
tt0039447;184
tt0039451;184
tt0039453;184
tt0039456;184
tt0039460;184
tt0039461;184
tt0039463;184
tt0039464;184
tt0039472;184
tt0039473;184
tt0039477;184
tt0039478;180
tt0039479;180
tt0039482;184
tt0039483;184
tt0039484;184
tt0039485;180
tt0039486;184
tt0039490;64
tt0039492;180
tt0039495;59
tt0039496;184
tt0039500;184
tt0039501;184
tt0039502;184
tt0039503;184
tt0039504;184
tt0039509;180
tt0039511;184
tt0039512;60
tt0039515;184
tt0039516;88
tt0039530;184
tt0039531;184
tt0039539;45
tt0039543;168
tt0039545;184
tt0039550;184
tt0039554;184
tt0039556;184
tt0039563;143
tt0039566;184
tt0039568;184
tt0039574;184
tt0039579;184
tt0039581;184
tt0039582;184
tt0039583;184
tt0039586;184
tt0039587;180
tt0039589;184
tt0039591;184
tt0039594;180
tt0039595;184
tt0039600;86
tt0039600;180
tt0039607;184
tt0039615;60
tt0039619;184
tt0039625;184
tt0039627;180
tt0039628;184
tt0039631;184
tt0039632;60
tt0039634;184
tt0039636;184
tt0039645;184
tt0039647;184
tt0039649;168
tt0039650;86
tt0039650;163
tt0039651;88
tt0039655;184
tt0039656;184
tt0039657;180
tt0039659;184
tt0039660;184
tt0039666;184
tt0039668;114
tt0039676;180
tt0039677;180
tt0039678;184
tt0039682;86
tt0039686;184
tt0039688;184
tt0039689;184
tt0039694;184
tt0039698;184
tt0039701;184
tt0039702;184
tt0039716;162
tt0039725;184
tt0039730;184
tt0039735;184
tt0039737;184
tt0039739;60
tt0039743;184
tt0039745;180
tt0039748;184
tt0039750;184
tt0039757;184
tt0039761;184
tt0039768;184
tt0039772;184
tt0039776;184
tt0039780;184
tt0039783;184
tt0039784;180
tt0039787;184
tt0039792;60
tt0039792;86
tt0039793;114
tt0039797;180
tt0039800;184
tt0039806;184
tt0039808;184
tt0039810;162
tt0039811;184
tt0039815;184
tt0039816;184
tt0039819;184
tt0039820;184
tt0039821;180
tt0039822;60
tt0039823;60
tt0039823;184
tt0039825;184
tt0039826;184
tt0039829;184
tt0039834;168
tt0039840;184
tt0039842;180
tt0039846;46
tt0039847;184
tt0039848;184
tt0039850;184
tt0039852;184
tt0039853;184
tt0039861;184
tt0039865;184
tt0039871;88
tt0039873;184
tt0039881;184
tt0039883;180
tt0039887;184
tt0039892;184
tt0039893;184
tt0039895;180
tt0039896;184
tt0039897;180
tt0039898;184
tt0039901;184
tt0039908;184
tt0039912;184
tt0039926;184
tt0039927;184
tt0039935;184
tt0039936;184
tt0039937;184
tt0039938;184
tt0039941;184
tt0039947;180
tt0039949;77
tt0039951;184
tt0039954;162
tt0039960;184
tt0039966;86
tt0039969;184
tt0039973;184
tt0039975;184
tt0039981;180
tt0039982;184
tt0039984;180
tt0039986;31
tt0039987;184
tt0039994;184
tt0039998;184
tt0039999;180
tt0040000;184
tt0040002;184
tt0040003;184
tt0040009;36
tt0040012;142
tt0040016;64
tt0040064;184
tt0040067;79
tt0040068;184
tt0040071;184
tt0040072;184
tt0040076;184
tt0040077;184
tt0040080;180
tt0040082;184
tt0040087;184
tt0040089;184
tt0040090;60
tt0040092;86
tt0040096;114
tt0040097;184
tt0040098;180
tt0040100;86
tt0040102;184
tt0040104;184
tt0040106;184
tt0040107;184
tt0040109;184
tt0040112;184
tt0040113;184
tt0040114;60
tt0040137;60
tt0040137;86
tt0040141;184
tt0040142;184
tt0040148;168
tt0040153;184
tt0040154;184
tt0040155;184
tt0040156;64
tt0040158;184
tt0040159;184
tt0040160;184
tt0040166;184
tt0040167;184
tt0040173;184
tt0040174;184
tt0040175;184
tt0040178;184
tt0040183;180
tt0040185;184
tt0040186;180
tt0040187;184
tt0040189;180
tt0040197;114
tt0040202;184
tt0040210;184
tt0040214;184
tt0040221;184
tt0040223;60
tt0040223;86
tt0040229;184
tt0040237;184
tt0040242;184
tt0040245;184
tt0040246;180
tt0040249;180
tt0040254;184
tt0040257;184
tt0040267;184
tt0040268;184
tt0040270;184
tt0040271;184
tt0040273;180
tt0040276;184
tt0040281;184
tt0040287;184
tt0040288;60
tt0040292;7
tt0040296;184
tt0040300;114
tt0040302;184
tt0040305;184
tt0040308;184
tt0040309;180
tt0040315;184
tt0040317;184
tt0040321;184
tt0040325;180
tt0040325;184
tt0040328;180
tt0040330;168
tt0040333;184
tt0040335;180
tt0040336;143
tt0040338;180
tt0040339;184
tt0040341;114
tt0040342;184
tt0040347;184
tt0040349;184
tt0040352;86
tt0040353;184
tt0040355;184
tt0040364;184
tt0040365;180
tt0040366;184
tt0040367;184
tt0040369;184
tt0040370;184
tt0040379;184
tt0040380;184
tt0040385;184
tt0040390;184
tt0040394;184
tt0040395;184
tt0040399;184
tt0040401;180
tt0040402;184
tt0040407;180
tt0040409;184
tt0040411;184
tt0040416;180
tt0040418;168
tt0040427;184
tt0040431;180
tt0040432;184
tt0040438;184
tt0040443;180
tt0040444;184
tt0040446;184
tt0040452;180
tt0040455;184
tt0040457;184
tt0040458;184
tt0040460;184
tt0040464;184
tt0040465;59
tt0040467;60
tt0040472;184
tt0040473;184
tt0040474;184
tt0040478;184
tt0040481;180
tt0040482;180
tt0040489;184
tt0040491;184
tt0040495;184
tt0040498;184
tt0040499;184
tt0040500;184
tt0040501;184
tt0040504;60
tt0040504;133
tt0040505;88
tt0040506;184
tt0040507;184
tt0040508;184
tt0040512;184
tt0040513;184
tt0040522;86
tt0040525;184
tt0040530;184
tt0040535;184
tt0040536;184
tt0040543;184
tt0040544;163
tt0040548;180
tt0040550;184
tt0040552;184
tt0040553;184
tt0040555;184
tt0040556;184
tt0040558;184
tt0040559;86
tt0040560;114
tt0040566;180
tt0040577;184
tt0040580;184
tt0040582;184
tt0040585;162
tt0040590;184
tt0040594;184
tt0040597;180
tt0040599;184
tt0040601;162
tt0040602;86
tt0040603;184
tt0040604;184
tt0040605;86
tt0040605;180
tt0040613;184
tt0040614;184
tt0040615;180
tt0040619;86
tt0040622;168
tt0040623;180
tt0040624;180
tt0040626;184
tt0040631;184
tt0040634;191
tt0040636;184
tt0040643;184
tt0040644;184
tt0040646;184
tt0040647;180
tt0040651;180
tt0040652;184
tt0040654;184
tt0040662;180
tt0040664;184
tt0040665;184
tt0040666;180
tt0040668;184
tt0040669;184
tt0040671;184
tt0040674;142
tt0040679;184
tt0040682;60
tt0040687;180
tt0040694;184
tt0040695;184
tt0040696;184
tt0040703;180
tt0040705;184
tt0040707;162
tt0040715;114
tt0040719;184
tt0040720;184
tt0040723;184
tt0040724;184
tt0040725;180
tt0040726;184
tt0040730;184
tt0040732;184
tt0040733;184
tt0040737;86
tt0040738;184
tt0040740;184
tt0040744;184
tt0040745;184
tt0040746;184
tt0040751;184
tt0040753;184
tt0040755;114
tt0040758;180
tt0040759;184
tt0040761;180
tt0040762;184
tt0040765;169
tt0040765;184
tt0040766;184
tt0040773;86
tt0040778;184
tt0040779;184
tt0040782;88
tt0040785;184
tt0040787;184
tt0040788;180
tt0040789;184
tt0040793;184
tt0040794;184
tt0040798;184
tt0040799;180
tt0040801;180
tt0040802;184
tt0040804;184
tt0040805;184
tt0040806;184
tt0040808;180
tt0040809;180
tt0040809;184
tt0040810;184
tt0040816;168
tt0040820;184
tt0040823;184
tt0040825;184
tt0040829;184
tt0040830;180
tt0040834;184
tt0040835;184
tt0040837;184
tt0040840;184
tt0040843;184
tt0040848;184
tt0040849;184
tt0040852;184
tt0040855;184
tt0040859;77
tt0040861;184
tt0040862;184
tt0040865;184
tt0040866;86
tt0040868;184
tt0040869;184
tt0040870;184
tt0040872;184
tt0040875;184
tt0040876;184
tt0040877;180
tt0040884;184
tt0040887;184
tt0040891;86
tt0040896;184
tt0040897;114
tt0040897;184
tt0040898;114
tt0040905;184
tt0040910;184
tt0040915;184
tt0040917;60
tt0040917;124
tt0040919;184
tt0040920;184
tt0040925;184
tt0040928;114
tt0040934;184
tt0040940;180
tt0040942;163
tt0040946;184
tt0040947;184
tt0040949;184
tt0040952;180
tt0040962;184
tt0040963;184
tt0040965;184
tt0040966;184
tt0040970;180
tt0040971;184
tt0040974;184
tt0040976;184
tt0040978;184
tt0040979;88
tt0040980;88
tt0040982;184
tt0040983;184
tt0040989;60
tt0041084;184
tt0041085;184
tt0041088;184
tt0041089;180
tt0041090;184
tt0041093;184
tt0041094;184
tt0041098;184
tt0041107;184
tt0041109;184
tt0041111;180
tt0041113;184
tt0041115;184
tt0041117;184
tt0041122;184
tt0041123;79
tt0041124;184
tt0041127;184
tt0041133;184
tt0041134;180
tt0041141;114
tt0041144;184
tt0041149;184
tt0041154;88
tt0041158;184
tt0041161;79
tt0041162;184
tt0041163;184
tt0041165;184
tt0041172;184
tt0041175;184
tt0041176;184
tt0041177;184
tt0041178;184
tt0041179;184
tt0041181;184
tt0041182;86
tt0041182;184
tt0041187;184
tt0041188;184
tt0041189;184
tt0041190;180
tt0041195;184
tt0041196;184
tt0041198;184
tt0041199;184
tt0041203;180
tt0041204;180
tt0041207;184
tt0041209;184
tt0041210;184
tt0041218;184
tt0041220;184
tt0041223;184
tt0041232;86
tt0041238;184
tt0041239;184
tt0041243;184
tt0041246;184
tt0041247;180
tt0041248;86
tt0041251;184
tt0041252;184
tt0041253;184
tt0041255;184
tt0041257;184
tt0041259;184
tt0041260;180
tt0041260;184
tt0041263;184
tt0041264;184
tt0041267;184
tt0041269;184
tt0041277;184
tt0041278;184
tt0041285;180
tt0041286;184
tt0041294;180
tt0041296;180
tt0041300;184
tt0041302;86
tt0041303;86
tt0041308;184
tt0041313;184
tt0041327;184
tt0041328;184
tt0041329;180
tt0041329;184
tt0041332;184
tt0041340;180
tt0041341;184
tt0041342;60
tt0041342;86
tt0041346;184
tt0041347;184
tt0041350;184
tt0041352;184
tt0041360;184
tt0041361;184
tt0041362;184
tt0041363;184
tt0041368;184
tt0041373;184
tt0041374;184
tt0041375;168
tt0041378;184
tt0041382;180
tt0041386;184
tt0041387;184
tt0041399;168
tt0041400;184
tt0041403;133
tt0041410;67
tt0041413;184
tt0041414;60
tt0041415;184
tt0041416;180
tt0041420;184
tt0041423;114
tt0041426;184
tt0041428;184
tt0041429;184
tt0041430;184
tt0041431;184
tt0041437;184
tt0041445;180
tt0041452;184
tt0041453;184
tt0041455;180
tt0041460;180
tt0041469;180
tt0041472;184
tt0041473;184
tt0041481;184
tt0041482;184
tt0041486;184
tt0041487;184
tt0041489;180
tt0041495;184
tt0041497;184
tt0041503;184
tt0041504;86
tt0041506;86
tt0041507;184
tt0041509;184
tt0041511;180
tt0041513;184
tt0041514;184
tt0041515;184
tt0041523;184
tt0041526;184
tt0041527;184
tt0041529;184
tt0041530;184
tt0041531;184
tt0041532;184
tt0041546;180
tt0041547;184
tt0041549;184
tt0041550;184
tt0041555;184
tt0041562;162
tt0041571;184
tt0041572;184
tt0041573;184
tt0041576;180
tt0041579;180
tt0041587;184
tt0041590;184
tt0041594;184
tt0041597;184
tt0041599;184
tt0041600;184
tt0041602;184
tt0041604;184
tt0041608;77
tt0041610;184
tt0041613;184
tt0041615;184
tt0041616;180
tt0041619;79
tt0041622;184
tt0041624;114
tt0041625;184
tt0041627;180
tt0041628;60
tt0041628;184
tt0041631;184
tt0041634;60
tt0041635;60
tt0041640;60
tt0041643;184
tt0041644;184
tt0041647;180
tt0041650;184
tt0041652;184
tt0041659;184
tt0041662;184
tt0041663;184
tt0041664;184
tt0041671;184
tt0041672;184
tt0041673;184
tt0041676;77
tt0041687;184
tt0041694;184
tt0041696;114
tt0041699;88
tt0041700;184
tt0041705;60
tt0041710;60
tt0041710;86
tt0041713;88
tt0041715;184
tt0041716;184
tt0041719;60
tt0041724;184
tt0041725;114
tt0041727;162
tt0041733;184
tt0041735;180
tt0041737;180
tt0041738;60
tt0041744;180
tt0041746;184
tt0041749;86
tt0041749;184
tt0041761;184
tt0041763;60
tt0041767;184
tt0041773;114
tt0041776;180
tt0041786;184
tt0041787;184
tt0041788;184
tt0041790;184
tt0041791;184
tt0041792;184
tt0041795;184
tt0041796;184
tt0041800;60
tt0041802;60
tt0041807;184
tt0041809;184
tt0041810;184
tt0041816;184
tt0041822;184
tt0041823;86
tt0041824;184
tt0041826;49
tt0041827;184
tt0041831;180
tt0041832;184
tt0041838;184
tt0041841;184
tt0041847;184
tt0041855;184
tt0041857;114
tt0041859;184
tt0041865;184
tt0041866;184
tt0041870;88
tt0041871;184
tt0041880;142
tt0041882;184
tt0041883;184
tt0041885;184
tt0041886;180
tt0041890;184
tt0041898;184
tt0041902;184
tt0041907;184
tt0041911;180
tt0041915;184
tt0041916;162
tt0041917;184
tt0041918;184
tt0041922;184
tt0041923;184
tt0041926;184
tt0041928;184
tt0041929;184
tt0041931;86
tt0041931;184
tt0041935;184
tt0041940;184
tt0041944;184
tt0041945;184
tt0041947;184
tt0041948;184
tt0041949;184
tt0041954;184
tt0041955;184
tt0041956;184
tt0041958;184
tt0041959;180
tt0041963;184
tt0041967;184
tt0041968;184
tt0041969;184
tt0041971;114
tt0041971;184
tt0041974;86
tt0041975;86
tt0041982;180
tt0041983;184
tt0041986;184
tt0041989;180
tt0041994;184
tt0041996;184
tt0041999;142
tt0042004;180
tt0042005;184
tt0042006;184
tt0042007;184
tt0042028;180
tt0042030;86
tt0042031;88
tt0042033;184
tt0042035;184
tt0042039;184
tt0042040;180
tt0042041;184
tt0042046;184
tt0042049;184
tt0042051;180
tt0042052;184
tt0042053;184
tt0042054;36
tt0042059;88
tt0042060;184
tt0042061;184
tt0042067;168
tt0042175;86
tt0042176;184
tt0042179;184
tt0042182;184
tt0042189;60
tt0042189;180
tt0042189;184
tt0042192;184
tt0042194;60
tt0042194;86
tt0042195;184
tt0042200;184
tt0042201;163
tt0042206;184
tt0042208;184
tt0042209;184
tt0042210;60
tt0042210;86
tt0042211;184
tt0042217;51
tt0042219;184
tt0042222;163
tt0042229;184
tt0042230;184
tt0042235;60
tt0042235;86
tt0042239;184
tt0042242;184
tt0042243;184
tt0042247;184
tt0042249;184
tt0042250;184
tt0042255;60
tt0042255;163
tt0042255;184
tt0042256;180
tt0042256;184
tt0042258;180
tt0042262;184
tt0042263;184
tt0042265;180
tt0042266;184
tt0042268;184
tt0042269;114
tt0042274;184
tt0042275;184
tt0042276;184
tt0042279;184
tt0042281;184
tt0042282;184
tt0042285;184
tt0042287;184
tt0042289;184
tt0042294;46
tt0042295;180
tt0042296;184
tt0042298;180
tt0042301;86
tt0042310;184
tt0042311;184
tt0042313;184
tt0042315;184
tt0042316;60
tt0042318;60
tt0042318;86
tt0042324;184
tt0042325;184
tt0042326;180
tt0042327;184
tt0042332;184
tt0042333;180
tt0042338;184
tt0042339;184
tt0042340;184
tt0042343;184
tt0042344;184
tt0042352;184
tt0042354;86
tt0042355;86
tt0042359;191
tt0042367;184
tt0042369;184
tt0042370;184
tt0042372;184
tt0042376;184
tt0042377;180
tt0042379;184
tt0042382;184
tt0042383;184
tt0042387;184
tt0042389;184
tt0042393;184
tt0042394;184
tt0042395;184
tt0042396;114
tt0042397;184
tt0042409;189
tt0042410;180
tt0042411;184
tt0042412;184
tt0042417;184
tt0042423;184
tt0042425;184
tt0042426;184
tt0042428;184
tt0042429;60
tt0042432;180
tt0042434;114
tt0042436;60
tt0042442;184
tt0042447;184
tt0042449;184
tt0042451;184
tt0042463;184
tt0042464;184
tt0042466;168
tt0042469;184
tt0042472;184
tt0042474;184
tt0042477;86
tt0042478;180
tt0042482;184
tt0042488;184
tt0042490;184
tt0042496;184
tt0042509;184
tt0042513;180
tt0042513;184
tt0042514;184
tt0042515;180
tt0042519;143
tt0042521;184
tt0042522;180
tt0042524;184
tt0042526;184
tt0042529;184
tt0042530;184
tt0042531;184
tt0042534;60
tt0042539;184
tt0042541;180
tt0042542;184
tt0042544;184
tt0042546;184
tt0042548;184
tt0042552;184
tt0042553;180
tt0042578;184
tt0042579;184
tt0042582;184
tt0042588;184
tt0042589;184
tt0042590;180
tt0042593;184
tt0042600;184
tt0042602;184
tt0042608;184
tt0042609;184
tt0042610;184
tt0042619;60
tt0042621;60
tt0042622;184
tt0042625;60
tt0042627;49
tt0042629;184
tt0042632;59
tt0042634;184
tt0042638;184
tt0042641;184
tt0042642;184
tt0042643;184
tt0042644;184
tt0042646;184
tt0042648;184
tt0042649;60
tt0042651;88
tt0042664;184
tt0042665;180
tt0042666;184
tt0042669;184
tt0042674;184
tt0042677;184
tt0042686;184
tt0042687;184
tt0042688;184
tt0042692;86
tt0042693;184
tt0042697;184
tt0042700;180
tt0042702;184
tt0042707;184
tt0042711;114
tt0042713;184
tt0042727;184
tt0042729;60
tt0042733;184
tt0042735;180
tt0042736;60
tt0042742;184
tt0042744;184
tt0042748;46
tt0042752;180
tt0042753;184
tt0042755;184
tt0042757;180
tt0042757;184
tt0042762;88
tt0042763;180
tt0042767;184
tt0042769;184
tt0042771;184
tt0042772;184
tt0042779;184
tt0042780;86
tt0042782;184
tt0042783;184
tt0042784;184
tt0042786;184
tt0042788;180
tt0042788;184
tt0042790;184
tt0042791;180
tt0042792;184
tt0042794;86
tt0042795;184
tt0042803;60
tt0042804;114
tt0042807;184
tt0042809;184
tt0042810;180
tt0042819;184
tt0042824;184
tt0042825;184
tt0042826;184
tt0042829;184
tt0042830;184
tt0042832;184
tt0042841;184
tt0042844;184
tt0042848;184
tt0042851;180
tt0042855;184
tt0042858;184
tt0042859;60
tt0042859;86
tt0042865;184
tt0042869;184
tt0042870;180
tt0042873;184
tt0042874;184
tt0042876;88
tt0042877;49
tt0042881;184
tt0042883;184
tt0042886;184
tt0042888;114
tt0042892;184
tt0042893;184
tt0042894;184
tt0042895;184
tt0042898;180
tt0042899;184
tt0042901;184
tt0042906;60
tt0042914;46
tt0042915;184
tt0042923;60
tt0042934;184
tt0042935;184
tt0042947;184
tt0042949;180
tt0042952;184
tt0042953;184
tt0042957;184
tt0042958;88
tt0042960;184
tt0042963;184
tt0042965;114
tt0042970;184
tt0042974;184
tt0042976;184
tt0042980;180
tt0042982;184
tt0042983;114
tt0042988;60
tt0042989;184
tt0042994;180
tt0042995;184
tt0042998;184
tt0043003;184
tt0043012;184
tt0043013;184
tt0043014;184
tt0043018;114
tt0043019;168
tt0043025;184
tt0043027;184
tt0043030;184
tt0043039;180
tt0043040;184
tt0043041;184
tt0043043;184
tt0043044;184
tt0043045;184
tt0043046;184
tt0043048;168
tt0043052;184
tt0043053;184
tt0043057;86
tt0043058;86
tt0043059;86
tt0043061;184
tt0043066;86
tt0043066;184
tt0043067;180
tt0043067;184
tt0043069;184
tt0043071;184
tt0043072;184
tt0043075;184
tt0043078;180
tt0043079;184
tt0043080;184
tt0043081;184
tt0043086;184
tt0043088;184
tt0043090;184
tt0043093;88
tt0043108;86
tt0043115;114
tt0043116;184
tt0043117;184
tt0043118;184
tt0043120;184
tt0043121;180
tt0043123;184
tt0043127;180
tt0043129;184
tt0043131;184
tt0043134;184
tt0043137;184
tt0043139;36
tt0043140;180
tt0043141;184
tt0043142;184
tt0043147;180
tt0043149;184
tt0043150;184
tt0043153;184
tt0043154;180
tt0043155;88
tt0043161;168
tt0043164;60
tt0043166;163
tt0043251;184
tt0043253;114
tt0043255;184
tt0043261;86
tt0043262;184
tt0043263;180
tt0043264;60
tt0043264;184
tt0043265;180
tt0043265;184
tt0043267;114
tt0043270;184
tt0043272;184
tt0043274;184
tt0043276;184
tt0043278;184
tt0043286;184
tt0043287;60
tt0043287;86
tt0043288;184
tt0043291;184
tt0043292;184
tt0043293;180
tt0043299;184
tt0043303;60
tt0043306;79
tt0043307;79
tt0043317;184
tt0043320;184
tt0043325;184
tt0043327;184
tt0043328;49
tt0043330;184
tt0043332;86
tt0043335;184
tt0043338;184
tt0043340;184
tt0043343;184
tt0043350;184
tt0043352;184
tt0043355;60
tt0043356;184
tt0043359;184
tt0043360;184
tt0043361;184
tt0043362;180
tt0043363;114
tt0043363;184
tt0043370;184
tt0043371;184
tt0043372;180
tt0043379;180
tt0043386;60
tt0043389;184
tt0043390;184
tt0043391;184
tt0043392;184
tt0043393;114
tt0043397;184
tt0043401;184
tt0043407;163
tt0043408;184
tt0043409;180
tt0043410;45
tt0043411;45
tt0043412;86
tt0043417;184
tt0043418;180
tt0043424;184
tt0043425;184
tt0043432;184
tt0043434;184
tt0043435;184
tt0043436;180
tt0043453;180
tt0043454;184
tt0043455;184
tt0043456;184
tt0043457;184
tt0043458;184
tt0043459;184
tt0043459;189
tt0043461;184
tt0043465;184
tt0043466;184
tt0043469;184
tt0043476;184
tt0043482;184
tt0043499;184
tt0043503;184
tt0043511;86
tt0043514;184
tt0043516;184
tt0043520;86
tt0043522;189
tt0043523;184
tt0043526;184
tt0043532;60
tt0043532;86
tt0043535;184
tt0043537;184
tt0043539;184
tt0043540;184
tt0043542;184
tt0043544;184
tt0043545;184
tt0043546;184
tt0043547;184
tt0043550;184
tt0043553;184
tt0043554;184
tt0043557;184
tt0043560;184
tt0043562;184
tt0043565;184
tt0043567;168
tt0043570;184
tt0043574;180
tt0043575;46
tt0043577;60
tt0043577;86
tt0043577;180
tt0043580;88
tt0043585;184
tt0043587;88
tt0043588;184
tt0043590;184
tt0043591;184
tt0043592;184
tt0043593;184
tt0043594;180
tt0043595;184
tt0043596;184
tt0043599;184
tt0043600;184
tt0043601;180
tt0043603;184
tt0043606;86
tt0043608;184
tt0043614;88
tt0043615;184
tt0043616;11
tt0043618;180
tt0043619;184
tt0043621;184
tt0043622;189
tt0043625;184
tt0043629;180
tt0043632;184
tt0043633;184
tt0043637;180
tt0043639;114
tt0043643;184
tt0043646;184
tt0043647;114
tt0043650;180
tt0043651;184
tt0043652;168
tt0043654;184
tt0043655;184
tt0043657;184
tt0043658;180
tt0043660;184
tt0043663;184
tt0043664;184
tt0043665;184
tt0043666;184
tt0043667;184
tt0043668;180
tt0043668;184
tt0043669;184
tt0043670;51
tt0043671;86
tt0043676;184
tt0043677;184
tt0043678;184
tt0043680;184
tt0043682;180
tt0043686;60
tt0043687;184
tt0043694;184
tt0043695;184
tt0043699;88
tt0043703;191
tt0043707;88
tt0043709;184
tt0043719;180
tt0043721;184
tt0043724;180
tt0043725;184
tt0043726;180
tt0043727;180
tt0043728;184
tt0043733;184
tt0043735;184
tt0043736;184
tt0043743;184
tt0043744;184
tt0043746;184
tt0043747;184
tt0043751;184
tt0043752;180
tt0043753;184
tt0043756;184
tt0043757;184
tt0043759;184
tt0043762;184
tt0043766;184
tt0043767;184
tt0043769;180
tt0043770;184
tt0043772;180
tt0043777;86
tt0043778;184
tt0043781;184
tt0043782;184
tt0043787;184
tt0043790;184
tt0043792;184
tt0043794;86
tt0043794;184
tt0043795;184
tt0043801;88
tt0043807;184
tt0043809;86
tt0043812;184
tt0043813;184
tt0043818;60
tt0043820;184
tt0043822;184
tt0043824;114
tt0043825;88
tt0043827;184
tt0043828;184
tt0043829;114
tt0043829;184
tt0043830;184
tt0043831;184
tt0043833;46
tt0043835;189
tt0043848;184
tt0043849;184
tt0043852;184
tt0043854;180
tt0043859;180
tt0043859;184
tt0043861;184
tt0043865;60
tt0043871;180
tt0043873;184
tt0043879;184
tt0043880;184
tt0043881;184
tt0043882;184
tt0043884;180
tt0043885;184
tt0043887;184
tt0043891;184
tt0043892;88
tt0043895;184
tt0043896;184
tt0043899;180
tt0043902;60
tt0043902;86
tt0043906;184
tt0043908;79
tt0043910;184
tt0043913;180
tt0043914;184
tt0043915;184
tt0043918;60
tt0043918;86
tt0043919;184
tt0043924;184
tt0043927;60
tt0043935;184
tt0043938;184
tt0043949;184
tt0043950;114
tt0043954;184
tt0043955;184
tt0043957;184
tt0043958;184
tt0043959;184
tt0043961;184
tt0043962;184
tt0043966;114
tt0043967;184
tt0043968;184
tt0043972;60
tt0043972;79
tt0043972;180
tt0043972;184
tt0043973;184
tt0043983;184
tt0043987;184
tt0043989;184
tt0043992;184
tt0043994;184
tt0043998;184
tt0043999;180
tt0044000;86
tt0044008;180
tt0044012;184
tt0044013;184
tt0044014;180
tt0044015;184
tt0044025;60
tt0044025;86
tt0044027;184
tt0044030;184
tt0044036;184
tt0044040;184
tt0044045;184
tt0044059;184
tt0044060;168
tt0044061;184
tt0044067;184
tt0044070;184
tt0044072;184
tt0044075;184
tt0044078;184
tt0044079;184
tt0044081;184
tt0044082;184
tt0044083;184
tt0044084;114
tt0044085;184
tt0044087;184
tt0044088;184
tt0044091;184
tt0044092;163
tt0044094;184
tt0044098;189
tt0044100;184
tt0044103;180
tt0044105;184
tt0044106;184
tt0044107;162
tt0044110;184
tt0044112;184
tt0044117;184
tt0044118;184
tt0044119;184
tt0044120;180
tt0044121;184
tt0044125;184
tt0044128;184
tt0044134;180
tt0044135;184
tt0044136;184
tt0044138;184
tt0044140;60
tt0044141;86
tt0044144;184
tt0044155;184
tt0044158;184
tt0044159;184
tt0044166;184
tt0044167;184
tt0044170;49
tt0044177;184
tt0044178;180
tt0044186;184
tt0044188;189
tt0044191;133
tt0044192;169
tt0044196;184
tt0044199;184
tt0044202;184
tt0044205;184
tt0044207;184
tt0044209;184
tt0044223;184
tt0044224;184
tt0044225;180
tt0044312;11
tt0044314;184
tt0044318;79
tt0044319;184
tt0044320;184
tt0044323;184
