movie_id;language_id
tt0147486;64
tt0147505;64
tt0147519;64
tt0147523;105
tt0147530;105
tt0147530;72
tt0147556;208
tt0147556;6
tt0147556;64
tt0147599;64
tt0147599;72
tt0147612;64
tt0147612;198
tt0147643;64
tt0147651;105
tt0147653;0
tt0147800;64
tt0147800;72
tt0147802;64
tt0147806;198
tt0147811;94
tt0147822;249
tt0147855;94
tt0147856;64
tt0147867;64
tt0147906;64
tt0147925;94
tt0147972;64
tt0148002;72
tt0148031;64
tt0148059;198
tt0148086;105
tt0148103;72
tt0148266;94
tt0148303;72
tt0148375;94
tt0148392;64
tt0148421;64
tt0148462;64
tt0148482;64
tt0148508;105
tt0148523;94
tt0148539;105
tt0148583;64
tt0148631;41
tt0148631;64
tt0148691;94
tt0148692;94
tt0148706;94
tt0148710;64
tt0148813;64
tt0148835;64
tt0148841;94
tt0148932;106
tt0148935;106
tt0148936;106
tt0148937;106
tt0148940;106
tt0149016;64
tt0149022;64
tt0149151;64
tt0149171;64
tt0149178;0
tt0149214;78
tt0149214;64
tt0149244;198
tt0149253;64
tt0149261;64
tt0149261;226
tt0149291;208
tt0149291;64
tt0149343;64
tt0149357;0
tt0149367;64
tt0149372;64
tt0149555;64
tt0149556;58
tt0149568;94
tt0149568;64
tt0149573;94
tt0149581;171
tt0149601;249
tt0149624;64
tt0149624;226
tt0149650;198
tt0149669;54
tt0149669;220
tt0149677;64
tt0149691;64
tt0149698;0
tt0149723;64
tt0149723;105
tt0149723;229
tt0149802;54
tt0149893;106
tt0149898;64
tt0149899;106
tt0149899;64
tt0149964;64
tt0149969;226
tt0150021;64
tt0150101;31
tt0150113;122
tt0150143;72
tt0150143;64
tt0150176;64
tt0150179;64
tt0150187;195
tt0150216;64
tt0150216;105
tt0150239;105
tt0150248;183
tt0150248;78
tt0150251;94
tt0150316;198
tt0150331;72
tt0150337;64
tt0150377;64
tt0150388;168
tt0150392;12
tt0150407;54
tt0150430;72
tt0150434;105
tt0150464;72
tt0150472;72
tt0150488;64
tt0150500;64
tt0150505;72
tt0150660;78
tt0150661;78
tt0150662;230
tt0150683;94
tt0150693;58
tt0150718;94
tt0150786;64
tt0150789;226
tt0150790;226
tt0150844;106
tt0150855;64
tt0150864;249
tt0150912;195
tt0150915;64
tt0150918;78
tt0150931;64
tt0150941;64
tt0150969;54
tt0150980;122
tt0150992;94
tt0151022;64
tt0151035;77
tt0151035;198
tt0151047;64
tt0151073;122
tt0151080;249
tt0151090;94
tt0151113;198
tt0151113;134
tt0151121;236
tt0151137;64
tt0151137;131
tt0151150;94
tt0151191;54
tt0151206;94
tt0151233;198
tt0151239;64
tt0151266;249
tt0151281;64
tt0151305;64
tt0151309;64
tt0151331;64
tt0151331;78
tt0151392;4
tt0151392;64
tt0151466;94
tt0151483;171
tt0151494;72
tt0151495;105
tt0151511;94
tt0151513;58
tt0151568;64
tt0151568;72
tt0151568;78
tt0151568;105
tt0151568;106
tt0151572;226
tt0151572;64
tt0151582;64
tt0151590;98
tt0151658;64
tt0151666;64
tt0151691;64
tt0151738;64
tt0151750;134
tt0151750;198
tt0151771;64
tt0151785;72
tt0151804;64
tt0151868;171
tt0151886;249
tt0151892;58
tt0151901;0
tt0151905;64
tt0151923;183
tt0151975;64
tt0151987;198
tt0151987;64
tt0152015;72
tt0152018;0
tt0152066;198
tt0152073;54
tt0152111;54
tt0152139;94
tt0152148;256
tt0152174;64
tt0152176;64
tt0152178;72
tt0152238;54
tt0152256;94
tt0152257;78
tt0152257;92
tt0152279;64
tt0152319;64
tt0152409;198
tt0152432;58
tt0152432;64
tt0152438;181
tt0152438;234
tt0152438;198
tt0152462;54
tt0152492;92
tt0152509;187
tt0152509;94
tt0152548;64
tt0152620;64
tt0152720;94
tt0152721;64
tt0152836;94
tt0152836;236
tt0152930;72
tt0152930;78
tt0152930;122
tt0152930;185
tt0152946;64
tt0152979;106
tt0153031;64
tt0153032;64
tt0153099;64
tt0153129;171
tt0153140;98
tt0153167;64
tt0153225;64
tt0153360;64
tt0153414;72
tt0153439;168
tt0153439;72
tt0153464;64
tt0153489;198
tt0153509;134
tt0153509;198
tt0153545;94
tt0153546;64
tt0153546;230
tt0153588;72
tt0153642;64
tt0153644;64
tt0153737;72
tt0153755;64
tt0153866;64
tt0154023;58
tt0154030;71
tt0154030;58
tt0154034;230
tt0154040;58
tt0154040;71
tt0154111;72
tt0154145;236
tt0154145;239
tt0154153;236
tt0154159;236
tt0154163;105
tt0154167;236
tt0154174;72
tt0154181;236
tt0154183;94
tt0154187;64
tt0154197;236
tt0154197;239
tt0154232;72
tt0154270;72
tt0154321;41
tt0154330;64
tt0154344;64
tt0154344;105
tt0154378;64
tt0154420;55
tt0154420;78
tt0154420;64
tt0154421;55
tt0154443;64
tt0154443;105
tt0154443;106
tt0154443;131
tt0154462;236
tt0154468;105
tt0154506;64
tt0154565;94
tt0154587;64
tt0154591;94
tt0154625;64
tt0154683;106
tt0154685;94
tt0154706;94
tt0154749;94
tt0154750;70
tt0154849;239
tt0154849;140
tt0154855;77
tt0154855;198
tt0154870;64
tt0154870;78
tt0154877;198
tt0154890;195
tt0154898;236
tt0154942;94
tt0154965;64
tt0155000;72
tt0155027;195
tt0155027;64
tt0155028;198
tt0155064;236
tt0155068;236
tt0155068;94
tt0155124;239
tt0155150;64
tt0155157;72
tt0155174;148
tt0155180;236
tt0155180;239
tt0155197;64
tt0155198;64
tt0155256;236
tt0155265;236
tt0155267;64
tt0155267;78
tt0155267;183
tt0155267;72
tt0155278;106
tt0155319;236
tt0155323;236
tt0155329;236
tt0155334;140
tt0155360;105
tt0155390;58
tt0155415;72
tt0155463;0
tt0155476;171
tt0155479;72
tt0155481;236
tt0155487;140
tt0155499;94
tt0155500;236
tt0155525;171
tt0155528;64
tt0155578;105
tt0155581;72
tt0155588;41
tt0155618;236
tt0155664;236
tt0155671;64
tt0155681;105
tt0155711;64
tt0155713;64
tt0155713;96
tt0155723;64
tt0155732;64
tt0155753;64
tt0155754;64
tt0155755;72
tt0155758;236
tt0155776;64
tt0155796;106
tt0155796;78
tt0155805;94
tt0155809;236
tt0155810;58
tt0155815;64
tt0155830;105
tt0155841;198
tt0155845;171
tt0155845;230
tt0155845;55
tt0155848;140
tt0155858;198
tt0155858;195
tt0155877;64
tt0155887;239
tt0155891;236
tt0155914;249
tt0155919;64
tt0155928;236
tt0155928;94
tt0155934;140
tt0155940;64
tt0155944;64
tt0155953;239
tt0155975;64
tt0156011;140
tt0156014;94
tt0156020;64
tt0156038;249
tt0156079;236
tt0156083;72
tt0156096;64
tt0156100;64
tt0156106;64
tt0156130;140
tt0156136;236
tt0156136;239
tt0156158;105
tt0156160;140
tt0156160;94
tt0156166;236
tt0156246;64
tt0156248;72
tt0156248;64
tt0156256;94
tt0156258;94
tt0156290;94
tt0156290;31
tt0156323;64
tt0156329;105
tt0156348;72
tt0156372;64
tt0156386;122
tt0156408;72
tt0156417;64
tt0156427;72
tt0156455;102
tt0156460;64
tt0156465;78
tt0156465;72
tt0156478;72
tt0156478;198
tt0156502;64
tt0156515;64
tt0156523;78
tt0156531;185
tt0156583;72
tt0156587;41
tt0156587;210
tt0156588;41
tt0156588;143
tt0156588;64
tt0156610;143
tt0156639;64
tt0156641;94
tt0156658;94
tt0156659;94
tt0156663;94
tt0156666;239
tt0156666;236
tt0156670;106
tt0156691;94
tt0156701;198
tt0156706;64
tt0156706;105
tt0156711;64
tt0156729;64
tt0156729;72
tt0156734;64
tt0156735;64
tt0156741;64
tt0156741;226
tt0156745;94
tt0156749;72
tt0156757;64
tt0156794;80
tt0156794;64
tt0156794;105
tt0156807;64
tt0156812;64
tt0156812;78
tt0156820;72
tt0156820;105
tt0156833;94
tt0156836;198
tt0156841;64
tt0156841;72
tt0156843;64
tt0156849;198
tt0156859;64
tt0156859;72
tt0156874;236
tt0156881;64
tt0156887;106
tt0156891;94
tt0156894;64
tt0156901;181
tt0156904;64
tt0156906;122
tt0156934;64
tt0156942;64
tt0156982;94
tt0156983;185
tt0156998;41
tt0157000;64
tt0157007;64
tt0157007;8
tt0157016;72
tt0157030;198
tt0157030;132
tt0157044;72
tt0157075;64
tt0157079;0
tt0157102;226
tt0157117;106
tt0157117;72
tt0157122;230
tt0157122;72
tt0157124;198
tt0157134;115
tt0157154;226
tt0157160;72
tt0157160;27
tt0157182;64
tt0157183;12
tt0157183;72
tt0157191;64
tt0157197;64
tt0157201;226
tt0157208;72
tt0157262;64
tt0157316;94
tt0157320;94
tt0157339;94
tt0157356;171
tt0157360;105
tt0157366;41
tt0157411;171
tt0157427;64
tt0157460;94
tt0157472;64
tt0157503;64
tt0157515;64
tt0157581;236
tt0157581;239
tt0157583;64
tt0157583;78
tt0157667;105
tt0157713;198
tt0157797;64
tt0157836;64
tt0157844;94
tt0157882;94
tt0157913;64
tt0157913;226
tt0157917;94
tt0157927;72
tt0157944;94
tt0157981;105
tt0157984;171
tt0157990;78
tt0158011;64
tt0158030;226
tt0158030;78
tt0158030;198
tt0158033;64
tt0158033;105
tt0158049;64
tt0158092;94
tt0158117;72
tt0158117;185
tt0158154;64
tt0158213;94
tt0158302;230
tt0158331;94
tt0158369;64
tt0158371;64
tt0158438;64
tt0158445;64
tt0158446;72
tt0158449;94
tt0158470;226
tt0158489;122
tt0158493;64
tt0158501;64
tt0158508;64
tt0158508;105
tt0158520;105
tt0158524;105
tt0158534;94
tt0158539;72
tt0158559;105
tt0158568;106
tt0158579;94
tt0158581;230
tt0158583;64
tt0158587;94
tt0158589;105
tt0158609;64
tt0158610;209
tt0158622;64
tt0158628;106
tt0158671;64
tt0158692;168
tt0158692;70
tt0158714;106
tt0158714;64
tt0158717;70
tt0158717;230
tt0158719;64
tt0158766;185
tt0158785;64
tt0158792;64
tt0158811;64
tt0158827;256
tt0158833;64
tt0158833;105
tt0158833;94
tt0158845;94
tt0158855;226
tt0158871;64
tt0158871;55
tt0158871;209
tt0158905;55
tt0158937;64
tt0158983;64
tt0159037;64
tt0159039;72
tt0159060;64
tt0159095;198
tt0159095;134
tt0159097;64
tt0159101;64
tt0159103;64
tt0159233;64
tt0159251;41
tt0159259;64
tt0159270;64
tt0159272;64
tt0159273;64
tt0159273;209
tt0159273;226
tt0159273;54
tt0159277;64
tt0159290;58
tt0159290;64
tt0159290;72
tt0159364;64
tt0159365;64
tt0159373;64
tt0159379;64
tt0159382;64
tt0159396;64
tt0159401;64
tt0159404;64
tt0159415;226
tt0159421;64
tt0159432;41
tt0159443;106
tt0159446;64
tt0159458;249
tt0159458;78
tt0159472;41
tt0159485;70
tt0159507;64
tt0159508;106
tt0159509;106
tt0159510;106
tt0159511;106
tt0159529;143
tt0159542;64
tt0159568;106
tt0159601;70
tt0159603;72
tt0159603;226
tt0159603;106
tt0159611;105
tt0159693;64
tt0159696;64
tt0159703;70
tt0159730;64
tt0159752;64
tt0159765;0
tt0159784;64
tt0159797;64
tt0159833;226
tt0159948;64
tt0159995;64
tt0160009;64
tt0160016;64
tt0160027;58
tt0160027;72
tt0160110;105
tt0160127;64
tt0160127;78
tt0160127;70
tt0160127;106
tt0160127;41
tt0160166;168
tt0160182;64
tt0160184;64
tt0160216;64
tt0160229;64
tt0160236;64
tt0160245;72
tt0160256;64
tt0160275;64
tt0160275;4
tt0160275;264
tt0160278;64
tt0160285;64
tt0160289;64
tt0160289;226
tt0160298;64
tt0160330;198
tt0160334;42
tt0160334;226
tt0160336;64
tt0160338;64
tt0160339;64
tt0160376;64
tt0160395;64
tt0160399;64
tt0160401;64
tt0160403;64
tt0160414;64
tt0160429;64
tt0160434;64
tt0160439;106
tt0160440;106
tt0160440;64
tt0160447;64
tt0160459;64
tt0160481;64
tt0160484;64
tt0160495;64
tt0160498;64
tt0160509;64
tt0160509;72
tt0160513;64
tt0160518;64
tt0160534;64
tt0160535;168
tt0160535;106
tt0160547;64
tt0160550;198
tt0160558;106
tt0160574;64
tt0160586;64
tt0160596;64
tt0160611;64
tt0160616;64
tt0160620;64
tt0160644;64
tt0160644;72
tt0160652;64
tt0160663;64
tt0160672;64
tt0160706;64
tt0160710;64
tt0160749;64
tt0160759;185
tt0160797;64
tt0160797;12
tt0160800;64
tt0160801;39
tt0160801;198
tt0160811;72
tt0160862;64
tt0160905;64
tt0160916;64
tt0160916;105
tt0160947;72
tt0160966;64
tt0160986;64
tt0160994;106
tt0161003;64
tt0161010;64
tt0161013;72
tt0161023;64
tt0161029;64
tt0161052;70
tt0161061;226
tt0161081;64
tt0161083;64
tt0161083;8
tt0161084;64
tt0161088;64
tt0161100;64
tt0161109;64
tt0161122;106
tt0161215;226
tt0161216;64
tt0161219;64
tt0161231;78
tt0161292;55
tt0161292;208
tt0161389;105
tt0161446;64
tt0161454;226
tt0161485;64
tt0161492;64
tt0161535;226
tt0161539;55
tt0161542;78
tt0161542;64
tt0161562;54
tt0161609;226
tt0161612;64
tt0161644;106
tt0161644;64
tt0161721;72
tt0161743;64
tt0161767;64
tt0161777;226
tt0161815;226
tt0161837;64
tt0161841;64
tt0161849;105
tt0161849;226
tt0161860;78
tt0161860;229
tt0161860;64
tt0161931;226
tt0161935;78
tt0161942;64
tt0161968;226
tt0161973;226
tt0161977;64
tt0161978;106
tt0161979;106
tt0161981;106
tt0161988;64
tt0161996;226
tt0162020;226
tt0162023;65
tt0162024;64
tt0162026;105
tt0162030;64
tt0162035;64
tt0162050;92
tt0162053;183
tt0162053;78
tt0162053;198
tt0162053;72
tt0162162;80
tt0162211;64
tt0162222;64
tt0162222;198
tt0162236;64
tt0162244;105
tt0162252;64
tt0162310;64
tt0162315;64
tt0162346;64
tt0162348;64
tt0162360;64
tt0162420;92
tt0162426;78
tt0162426;80
tt0162426;209
tt0162426;249
tt0162480;94
tt0162509;80
tt0162555;72
tt0162556;72
tt0162625;70
tt0162625;105
tt0162625;198
tt0162632;105
tt0162650;64
tt0162650;78
tt0162650;226
tt0162661;64
tt0162661;131
tt0162662;64
tt0162677;64
tt0162677;105
tt0162709;64
tt0162710;64
tt0162711;64
tt0162766;64
tt0162830;64
tt0162838;64
tt0162854;64
tt0162866;143
tt0162874;41
tt0162874;64
tt0162875;226
tt0162875;64
tt0162875;72
tt0162876;0
tt0162901;226
tt0162903;64
tt0162907;64
tt0162909;92
tt0162909;198
tt0162909;64
tt0162918;64
tt0162924;64
tt0162928;64
tt0162930;64
tt0162942;98
tt0162942;143
tt0162942;46
tt0162945;64
tt0162958;64
tt0162973;64
tt0162983;64
tt0163000;64
tt0163006;64
tt0163016;64
tt0163019;54
tt0163025;64
tt0163025;226
tt0163030;106
tt0163069;64
tt0163080;64
tt0163084;198
tt0163097;80
tt0163109;171
tt0163114;64
tt0163125;64
tt0163141;72
tt0163147;100
tt0163159;64
tt0163166;72
tt0163169;64
tt0163178;64
tt0163180;72
tt0163185;58
tt0163187;64
tt0163246;64
tt0163247;171
tt0163315;64
tt0163318;64
tt0163333;105
tt0163375;64
tt0163494;106
tt0163511;41
tt0163511;64
tt0163511;139
tt0163519;98
tt0163529;64
tt0163537;72
tt0163559;64
tt0163563;106
tt0163563;64
tt0163579;64
tt0163581;41
tt0163582;122
tt0163596;64
tt0163612;80
tt0163624;78
tt0163627;64
tt0163651;64
tt0163653;72
tt0163676;64
tt0163716;72
tt0163745;64
tt0163745;233
tt0163745;69
tt0163764;64
tt0163776;98
tt0163777;106
tt0163798;80
tt0163802;105
tt0163816;122
tt0163818;106
tt0163818;41
tt0163818;64
tt0163818;143
tt0163840;80
tt0163862;64
tt0163889;64
tt0163978;64
tt0163978;72
tt0163978;230
tt0163978;241
tt0163978;208
tt0163983;64
tt0163984;64
tt0163985;106
tt0163988;64
tt0163989;64
tt0164003;64
tt0164003;72
tt0164003;115
tt0164003;198
tt0164008;72
tt0164016;64
tt0164018;64
tt0164021;80
tt0164021;78
tt0164021;64
tt0164024;64
tt0164026;64
tt0164052;64
tt0164055;198
tt0164063;80
tt0164085;64
tt0164094;80
tt0164108;64
tt0164114;64
tt0164143;64
tt0164181;64
tt0164181;226
tt0164181;122
tt0164184;64
tt0164184;198
tt0164184;253
tt0164184;78
tt0164184;12
tt0164192;64
tt0164204;198
tt0164212;64
tt0164212;226
tt0164212;105
tt0164221;64
tt0164318;64
tt0164334;64
tt0164334;198
tt0164336;64
tt0164347;106
tt0164368;72
tt0164393;64
tt0164402;106
tt0164419;41
tt0164419;64
tt0164419;106
tt0164419;198
tt0164425;143
tt0164444;143
tt0164475;195
tt0164519;105
tt0164522;143
tt0164538;94
tt0164539;105
tt0164545;64
tt0164549;143
tt0164550;94
tt0164611;64
tt0164699;64
tt0164699;106
tt0164707;106
tt0164711;55
tt0164718;64
tt0164750;106
tt0164802;64
tt0164807;64
tt0164810;64
tt0164839;72
tt0164876;72
tt0164877;226
tt0164879;143
tt0164882;106
tt0164887;64
tt0164912;64
tt0164912;58
tt0164917;106
tt0164961;72
tt0164977;143
tt0164982;106
tt0164983;106
tt0164984;106
tt0164987;185
tt0165078;106
tt0165086;64
tt0165098;64
tt0165107;64
tt0165113;72
tt0165196;64
tt0165196;131
tt0165196;91
tt0165196;72
tt0165214;64
tt0165218;106
tt0165223;64
tt0165230;64
tt0165237;106
tt0165247;41
tt0165247;122
tt0165247;64
tt0165251;64
tt0165255;143
tt0165256;106
tt0165264;143
tt0165278;132
tt0165285;105
tt0165285;64
tt0165303;64
tt0165304;106
tt0165306;64
tt0165325;105
tt0165339;106
tt0165348;106
tt0165361;64
tt0165362;41
tt0165379;106
tt0165382;64
tt0165384;64
tt0165396;226
tt0165396;64
tt0165400;64
tt0165405;226
tt0165409;64
tt0165414;64
tt0165429;72
tt0165433;64
tt0165445;64
tt0165454;64
tt0165461;64
tt0165473;106
tt0165489;64
tt0165494;64
tt0165499;41
tt0165546;208
tt0165550;72
tt0165621;72
tt0165623;78
tt0165625;94
tt0165628;64
tt0165629;195
tt0165636;253
tt0165636;195
tt0165636;198
tt0165642;64
tt0165643;64
tt0165688;105
tt0165710;64
tt0165729;143
tt0165749;143
tt0165752;198
tt0165774;72
tt0165776;64
tt0165777;72
tt0165798;64
tt0165798;72
tt0165800;64
tt0165807;64
tt0165828;106
tt0165831;64
tt0165832;64
tt0165846;64
tt0165854;64
tt0165857;64
tt0165859;64
tt0165859;78
tt0165859;266
tt0165866;64
tt0165870;64
tt0165874;64
tt0165895;64
tt0165901;198
tt0165904;134
tt0165904;198
tt0165906;195
tt0165916;58
tt0165921;226
tt0165928;64
tt0165929;64
tt0165929;46
tt0165942;198
tt0165982;64
tt0165982;41
tt0165982;105
tt0165986;64
tt0165990;64
tt0165994;64
tt0165996;64
tt0165997;64
tt0165998;41
tt0166013;64
tt0166016;64
tt0166069;106
tt0166075;64
tt0166077;105
tt0166090;64
tt0166090;72
tt0166110;64
tt0166110;72
tt0166110;226
tt0166120;226
tt0166139;105
tt0166145;64
tt0166145;69
tt0166145;233
tt0166145;258
tt0166158;64
tt0166160;64
tt0166168;54
tt0166175;64
tt0166175;256
tt0166192;64
tt0166199;72
tt0166211;226
tt0166211;190
tt0166219;64
tt0166226;105
tt0166233;208
tt0166233;78
tt0166233;52
tt0166247;64
tt0166252;64
tt0166276;64
tt0166287;226
tt0166308;72
tt0166314;106
tt0166314;64
tt0166321;64
tt0166335;105
tt0166349;64
tt0166350;171
tt0166367;198
tt0166370;0
tt0166377;105
tt0166383;209
tt0166396;64
tt0166396;131
tt0166396;104
tt0166476;105
tt0166485;64
tt0166485;241
tt0166485;72
tt0166486;12
tt0166487;226
tt0166487;42
tt0166487;72
tt0166499;198
tt0166503;118
tt0166514;198
tt0166544;105
tt0166556;105
tt0166560;64
tt0166601;64
tt0166604;72
tt0166621;226
tt0166635;248
tt0166635;78
tt0166635;185
tt0166635;72
tt0166653;230
tt0166653;64
tt0166653;171
tt0166674;64
tt0166674;105
tt0166681;64
tt0166695;64
tt0166707;185
tt0166709;185
tt0166722;54
tt0166770;39
tt0166788;105
tt0166789;105
tt0166794;64
tt0166803;226
tt0166804;198
tt0166808;72
tt0166811;64
tt0166813;64
tt0166817;64
tt0166817;72
tt0166833;198
tt0166843;64
tt0166851;185
tt0166890;143
tt0166894;39
tt0166896;64
tt0166924;64
tt0166924;226
tt0166924;72
tt0166943;64
tt0166943;226
tt0166948;64
tt0166972;64
tt0166983;64
tt0166985;106
tt0166986;64
tt0166996;64
tt0166996;106
tt0167059;64
tt0167082;64
tt0167083;54
tt0167107;64
tt0167110;64
tt0167115;198
tt0167116;64
tt0167116;131
tt0167125;183
tt0167132;78
tt0167137;55
tt0167144;54
tt0167145;64
tt0167147;106
tt0167150;64
tt0167165;78
tt0167183;64
tt0167190;64
tt0167190;198
tt0167190;78
tt0167190;131
tt0167194;64
tt0167195;54
tt0167195;220
tt0167203;64
tt0167207;64
tt0167210;105
tt0167215;64
tt0167227;198
tt0167242;54
tt0167245;54
tt0167249;64
tt0167260;64
tt0167260;191
tt0167260;176
tt0167260;216
tt0167261;64
tt0167261;216
tt0167261;176
tt0167281;105
tt0167284;64
tt0167312;198
tt0167313;198
tt0167320;106
tt0167326;198
tt0167331;54
tt0167331;198
tt0167336;70
tt0167341;64
tt0167341;70
tt0167346;198
tt0167350;64
tt0167351;64
tt0167360;64
tt0167367;64
tt0167379;64
tt0167380;198
tt0167382;220
tt0167382;54
tt0167400;249
tt0167404;64
tt0167404;131
tt0167404;226
tt0167423;64
tt0167423;183
tt0167423;78
tt0167427;64
tt0167431;64
tt0167438;64
tt0167454;64
tt0167456;64
tt0167460;72
tt0167472;105
tt0167474;198
tt0167479;105
tt0167482;198
tt0167508;106
tt0167514;54
tt0167752;64
tt0167773;80
tt0167787;106
tt0167790;0
tt0167825;64
tt0167827;198
tt0167833;72
tt0167837;64
tt0167840;105
tt0167840;143
tt0167851;105
tt0167856;105
tt0167880;64
tt0167886;105
tt0167896;198
tt0167900;198
tt0167910;198
tt0167910;64
tt0167925;72
tt0167926;72
tt0167941;226
tt0167945;41
tt0167947;105
tt0167992;54
tt0168023;78
tt0168035;64
tt0168036;198
tt0168043;41
tt0168047;226
tt0168047;64
tt0168068;64
tt0168076;198
tt0168080;226
tt0168083;198
tt0168089;198
tt0168111;198
tt0168112;198
tt0168117;54
tt0168123;70
tt0168137;64
tt0168154;12
tt0168172;64
tt0168176;54
tt0168183;209
tt0168192;64
tt0168199;64
tt0168201;105
tt0168203;55
tt0168238;80
tt0168264;41
tt0168264;64
tt0168265;105
tt0168269;198
tt0168270;72
tt0168446;64
tt0168449;64
tt0168465;54
tt0168473;64
tt0168482;181
tt0168485;105
tt0168487;80
tt0168487;64
tt0168487;78
tt0168492;64
tt0168496;41
tt0168499;143
tt0168501;64
tt0168504;64
tt0168516;94
tt0168529;64
tt0168529;94
tt0168563;64
tt0168574;54
tt0168578;64
tt0168589;64
tt0168589;226
tt0168589;122
tt0168594;226
tt0168608;226
tt0168612;64
tt0168626;54
tt0168626;78
tt0168629;64
tt0168629;78
tt0168629;54
tt0168631;64
tt0168632;72
tt0168687;105
tt0168734;226
tt0168740;72
tt0168749;226
tt0168749;78
tt0168780;105
tt0168785;64
tt0168786;64
tt0168786;106
tt0168787;64
tt0168794;72
tt0168794;64
tt0168794;105
tt0168805;64
tt0168819;66
tt0168819;229
tt0168819;131
tt0168819;198
tt0168848;64
tt0168855;78
tt0168856;55
tt0168899;72
tt0168900;64
tt0168912;64
tt0168918;106
tt0168922;64
tt0168935;183
tt0168935;78
tt0168937;122
tt0168942;64
tt0168946;78
tt0168948;54
tt0168948;64
tt0168960;226
tt0168972;106
tt0168972;107
tt0168973;0
tt0168987;64
tt0169025;226
tt0169069;198
tt0169079;54
tt0169083;64
tt0169085;106
tt0169102;94
tt0169102;64
tt0169106;105
tt0169106;6
tt0169122;64
tt0169128;72
tt0169128;263
tt0169145;208
tt0169156;64
tt0169156;4
tt0169161;64
tt0169164;105
tt0169175;54
tt0169183;64
tt0169190;64
tt0169214;64
tt0169272;64
tt0169272;78
tt0169282;54
tt0169299;64
tt0169302;236
tt0169324;64
tt0169333;64
tt0169347;64
tt0169364;226
tt0169364;72
tt0169376;64
tt0169388;143
tt0169388;242
tt0169388;64
tt0169396;64
tt0169403;198
tt0169534;39
tt0169543;105
tt0169547;64
tt0169548;105
tt0169606;64
tt0169614;106
tt0169618;39
tt0169619;64
tt0169620;64
tt0169635;39
tt0169638;55
tt0169639;64
tt0169639;105
tt0169716;209
tt0169718;195
tt0169731;39
tt0169806;64
tt0169806;105
tt0169826;105
tt0169826;64
tt0169828;77
tt0169828;198
tt0169832;105
tt0169858;106
tt0169863;41
tt0169863;64
tt0169880;106
tt0169895;64
tt0169905;226
tt0169929;106
tt0169929;143
tt0169951;106
tt0170008;64
tt0170016;64
tt0170049;105
tt0170082;105
tt0170107;64
tt0170107;70
tt0170114;198
tt0170161;64
tt0170161;143
tt0170161;96
tt0170161;41
tt0170178;6
tt0170180;106
tt0170180;64
tt0170181;106
tt0170181;78
tt0170181;72
tt0170181;64
tt0170181;105
tt0170223;70
tt0170223;230
tt0170259;198
tt0170259;234
tt0170259;257
tt0170260;64
tt0170301;77
tt0170301;64
tt0170313;39
tt0170318;77
tt0170318;198
tt0170351;183
tt0170407;55
tt0170452;64
tt0170454;64
tt0170459;64
tt0170487;77
tt0170487;198
tt0170508;105
tt0170508;72
tt0170517;70
tt0170517;230
tt0170544;106
tt0170549;0
tt0170592;198
tt0170595;54
tt0170623;78
tt0170624;100
tt0170626;64
tt0170626;143
tt0170626;41
tt0170634;64
tt0170691;64
tt0170704;94
tt0170705;72
tt0170705;78
tt0170772;105
tt0170774;209
tt0170783;39
tt0170841;209
tt0170987;220
tt0170987;54
tt0171038;105
tt0171048;230
tt0171049;64
tt0171063;185
tt0171084;64
tt0171091;39
tt0171135;64
tt0171151;64
tt0171164;72
tt0171199;54
tt0171199;72
tt0171227;64
tt0171234;209
tt0171245;64
tt0171261;198
tt0171308;98
tt0171308;64
tt0171311;64
tt0171319;64
tt0171326;64
tt0171339;64
tt0171340;64
tt0171340;78
tt0171343;77
tt0171343;72
tt0171343;198
tt0171344;64
tt0171356;64
tt0171357;106
tt0171359;64
tt0171363;64
tt0171408;198
tt0171433;64
tt0171433;92
tt0171433;226
tt0171444;106
tt0171465;64
tt0171469;198
tt0171474;253
tt0171474;198
tt0171497;64
tt0171512;105
tt0171515;77
tt0171515;198
tt0171518;220
tt0171518;183
tt0171564;6
tt0171576;64
tt0171580;64
tt0171580;226
tt0171647;198
tt0171681;209
tt0171685;64
tt0171688;209
tt0171698;64
tt0171765;220
tt0171791;64
tt0171791;72
tt0171804;64
tt0171812;106
tt0171820;106
tt0171825;64
tt0171841;64
tt0171851;230
tt0171865;64
tt0171869;198
tt0171874;198
tt0171889;64
tt0171922;12
tt0171928;185
tt0171928;72
tt0171928;64
tt0171932;198
tt0171940;220
tt0171940;78
tt0171946;198
tt0172089;94
tt0172109;105
tt0172156;64
tt0172156;226
tt0172156;198
tt0172170;94
tt0172175;94
tt0172184;64
tt0172185;64
tt0172188;94
tt0172193;209
tt0172234;94
tt0172300;94
tt0172329;209
tt0172396;64
tt0172425;64
tt0172464;64
tt0172467;78
tt0172469;64
tt0172477;105
tt0172487;94
tt0172493;64
tt0172495;64
tt0172515;78
tt0172518;105
tt0172519;94
tt0172534;94
tt0172543;64
tt0172574;94
tt0172610;143
tt0172610;41
tt0172619;64
tt0172627;64
tt0172632;64
tt0172643;209
tt0172669;64
tt0172684;94
tt0172699;64
tt0172699;106
tt0172704;94
tt0172708;195
tt0172711;41
tt0172726;64
tt0172776;209
tt0172811;221
tt0172812;198
tt0172919;105
tt0172980;94
tt0172995;64
tt0173015;209
tt0173024;198
tt0173042;111
tt0173052;64
tt0173080;94
tt0173081;94
tt0173114;64
tt0173156;94
tt0173167;41
