"imdb_id","french_title","original_title","year","duration","rating","num_rate","budget","synopsis","movie_id","genre_id","genre_id-2","name","movie_id-2","country_id","country_id-2","country"
"tt0104252","Ferdydurke","30 Door Key",1991,90,"5.5",324,NULL,"A young writer in 1939 Warsaw faces the conflict of acting his age or relapsing into childhood during the brink of World War II.","tt0104252",9,9,"Drama","tt0104252",60,60,"France"
"tt0104261","La fille de l'air","La fille de l'air",1992,103,"6",138,NULL,"A woman, madly in love, decides to organize the escape of her husband who has received a sentence of 18 years in prison.","tt0104261",9,9,"Drama","tt0104261",60,60,"France"
"tt0104350","Les meilleures intentions","Den goda viljan",1992,181,"7.8",2967,NULL,"The story of Ingmar Bergman's parents. In 1909, poor, idealistic theology student Henrik Bergman falls in love with Anna Åkerbloom, the intelligent, educated daughter of a rich family in Uppsala. After their wedding Henrik becomes a priest in the north of Sweden. After a few years Anna can't stand living in the rural county with the uncouth people. She returns to Uppsala, Henrik stays in the north.","tt0104350",9,9,"Drama","tt0104350",60,60,"France"
"tt0104373","Guelwaar","Guelwaar",1992,115,"7.2",300,NULL,"Burial of a Christian political activist in a Muslim cemetary forces a conflict imbued with religious fervor. A satiric portrayal of religion and politics, sometimes humorous, sometimes deadly serious.","tt0104373",9,9,"Drama","tt0104373",60,60,"France"
"tt0104467","Hyènes","Hyènes",1992,110,"7.5",1104,NULL,"A once-prosperous Senegalese village has been falling further into poverty year by year until the village's elders are reduced to selling town possessions to pay debts. Linguère, a former resident and local beauty, now very rich, returns to this, the village of her birth. The elders hope that she will be a benefactor to the village. To encourage her generosity, they appoint a local grocer, Dramaan, as mayor--who once courted her and will now try to persuade her to help. In fact, Linguère has returned with the intention of sharing her millions with the village but only in return for an unexpected action. This plot twist brings human folly and cynicism into sharp focus.","tt0104467",9,9,"Drama","tt0104467",60,60,"France"
"tt0104473","IP5: L'île aux pachydermes","IP5: L'île aux pachydermes",1992,119,"6.2",649,NULL,"Two young robbers meet an old man. The three start traveling together, looking for the same thing.","tt0104473",9,9,"Drama","tt0104473",60,60,"France"
"tt0104503","In the Soup","In the Soup",1992,93,"7.2",3010,NULL,"A neurotic nebbish lives in 2 worlds: the fantasy of winning his dream-girl via a hit movie, and the meager existence he scrapes out from very odd jobs, such as thesping in an arty no-budget flick. His beautiful object is his next-door neighbor Angelica, who's understandably preoccupied with her own life, as an illegal immigrant and single mom. Aldolpho Rollo's writing his unending masterpiece screenplay from a walk-up NYC flat, in-between peering at debtors through his peephole. AR's hopes to win her love take wing via another angel, a shady high-roller who definitely has the self-confidence, and promises the cash Aldolpho craves, to produce the auteur's vision.","tt0104503",9,9,"Drama","tt0104503",60,60,"France"
"tt0104505","L'inconnu dans la maison","L'inconnu dans la maison",1992,104,"6.2",458,NULL,"Since the suicide of his wife, Jacques Loursat has gone downhill. Estranged from his daughter, his lawyer's pratice in ruins, he consoles himself with drink. One night he is woken by a gunshot and catches sight of a young man fleeing the house. Isabelle, his daughter, claims to know nothing about it, even when he finds the body of a young man. Isabelle hangs around with a gang of spoiled young people who have no shortage of money, and is in love with Joel, an ambitious boy involved in drug dealing. Antoine, from a more modest background, is in love with her. When the police start investigating Joel's murder, Antoine becomes the ideal suspect.","tt0104505",9,9,"Drama","tt0104505",60,60,"France"
"tt0104507","Indochine","Indochine",1992,160,"7.1",9368,NULL,"This story is set in 1930, at the time when French colonial rule in Indochina is ending. A widowed French woman who works in the rubber fields, raises a Vietnamese princess as if she was her own daughter. She, and her daughter both fall in love with a young French navy officer, which will change both their lives significantly.","tt0104507",9,9,"Drama","tt0104507",60,60,"France"
"tt0104567","Johnny Suede","Johnny Suede",1991,97,"5.8",3747,"500000","A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star.","tt0104567",9,9,"Drama","tt0104567",60,60,"France"
"tt0104658","L.627","L.627",1992,145,"7.4",1719,NULL,"This gritty police drama shows us the underbelly of the Parisian drug trade. Lulu is a tough streetwise narcotics cop who, like a Frank Serpico or a Dirty Harry Callahan, doesn't play by the rules or kowtow to his weak and/or corrupt superiors. Lulu thrives in this violent world, where sheer guts can overcome his squad's deficiencies of money and equipment. Despite the ruthless environment that he lives and works in every day, he still manages somehow to maintain his humanity.","tt0104658",9,9,"Drama","tt0104658",60,60,"France"
"tt0104663","Les enfants volés","Il ladro di bambini",1992,114,"7.5",2495,NULL,"Antonio, a policeman (carabiniere), has an order to take two children (Rosetta and her brother Luciano) from Milan to Sicily to an orphanage. Their mother has been arrested for forcing Rosetta (11 years old) to work as a prostitute. First the relation between Antonio and the children is tough, but it relaxes so they become temporary friends.","tt0104663",9,9,"Drama","tt0104663",60,60,"France"
"tt0104776","Luna Park","Luna Park",1992,111,"6.2",459,NULL,"Andrei is the head of a gang of antisemitic skinheads clinging to the old communist ideals in post-Communist Moscow. When he learns that his long lost father actually is a Jewish bohemian living in Moscow, rather than an Afghanistan war hero, he traces him down in order to kill him. But the intriguing father and his ""reactionary"" lifstyle soon fascinates Andrei which leads to a clash with his gang.","tt0104776",9,9,"Drama","tt0104776",60,60,"France"
"tt0104779","Lunes de fiel","Bitter Moon",1992,139,"7.2",35890,"5000000","British couple Fiona (Dame Kristin Scott Thomas) and Nigel (Hugh Grant) are sailing to Istanbul en route to India. They encounter a beautiful French woman, and that night, Nigel meets her while dancing alone in the ship's bar. Later, he meets her crippled American husband Oscar (Peter Coyote), who tells him their story. While living in Paris for several years trying to be a writer, he becomes obsessed with a woman he met by chance on a bus. He tracks her down and they start a steamy love affair. Soon, Oscar finds himself enslaved body and soul by her love, and continues to tell Nigel the details of this relationship in various stages over several visits to Oscar's cabin.","tt0104779",9,9,"Drama","tt0104779",60,60,"France"
"tt0104782","Léolo","Léolo",1992,107,"7.5",6700,NULL,"Young Leo Lauzon is torn between two worlds - the squalid Montreal tenement that he inhabits with his severely dysfunctional (and largely insane) family, and the imaginative world that he constructs for himself through his writings, where he's Leolo Lozone, son of a Sicilian peasant (conceived in a bizarre act involving a tomato). And his experiences of growing up (especially his sexual development) affect his response to both these worlds...","tt0104782",9,9,"Drama","tt0104782",60,60,"France"
"tt0104802","Les mambo kings","The Mambo Kings",1992,104,"6.4",5140,"15500000","Musician brothers Cesar and Nestor leave Cuba for America in the 1950s, hoping to hit the top of the Latin music scene. Cesar is the older brother, the business manager, and the ladies' man. Nestor is the brooding songwriter, who cannot forget the woman in Cuba who broke his heart.","tt0104802",9,9,"Drama","tt0104802",60,60,"France"
"tt0104812","Coeur de métisse","Map of the Human Heart",1992,109,"7.1",3063,NULL,"Fantastic improbabilities, happenstance and the undying bridge of love are part of this romantic fantasy about an Inuit who crosses years, oceans and the ravages of WWII to find his childhood love, a Metis girl, but finds that their cultures are the most difficult spaces to gap.","tt0104812",9,9,"Drama","tt0104812",60,60,"France"
"tt0104830","Max & Jérémie","Max & Jeremie",1992,110,"6.2",590,NULL,"A socially awkward TV-addicted ambitious small time thug is ordered to take out a retiring professional hitman, a legend among his peers. However, the two grow to like each other and become friends instead and that's not what the mob wants.","tt0104830",9,9,"Drama","tt0104830",60,60,"France"
"tt0105032","Les nuits fauves","Les nuits fauves",1992,126,"7",2180,NULL,"Jean is young, gay, and promiscuous. Only after he meets one or two women, including Laura does he come to realize his bisexuality. Jean has to overcome a personal crisis (he is HIV-positive) and a tough choice between Laura and his male lover Samy.","tt0105032",9,9,"Drama","tt0105032",60,60,"France"
"tt0105127","La peste","La peste",1992,148,"5.8",827,NULL,"In the 1990s, a South American city is rocked by the imminent outbreak of a plague. While many attempt to flee the city, Dr. Bernard Rieux sends his sick wife away and does his best to care for the plague's victims. The plague means different things to different people: to the doctor, it's a disease to be cured. To a pair of French journalists, it's a breaking news story. To religious leaders, it's punishment for sins. As the sense of isolation and hopelessness grow, Dr. Rieux and his associates begin to question their previously-accepted feelings of justice, loneliness, and love.","tt0105127",9,9,"Drama","tt0105127",60,60,"France"
"tt0105131","Le petit prince a dit","Le petit prince a dit",1992,105,"7",424,NULL,"A divorced Swiss couple must come to terms with their daughter's life-threatening illness. He, a scientist, snatches his daughter from the examining table at the clinic and takes her away as if to kidnap her from the disease. His ex-wife, an actress, takes to bed weeping uncontrollably when she learns of her daughter's tumor. The girl's step-mother, an Asian-American physician, is clinical in her response, outlining a treatment regimen of surgery, chemotherapy, and radiation. It is left to the girl herself, ten-year-old Violette, to be calm, reassuring, philosophical, and even metaphysical as she faces death.","tt0105131",9,9,"Drama","tt0105131",60,60,"France"
"tt0105159","La puissance de l'ange","The Power of One",1992,127,"7.2",9334,NULL,"The Power of One is an intriguing story of a young English boy named Peekay and his passion for changing the world. Growing up he suffered as the only English boy in an Afrikaans school. Soon orphaned, he was placed in the care of a German national named Professor von Vollensteen (a.k.a. ""Doc""), a friend of his grandfather. Doc develops Peekay's piano talent and Peekay becomes ""assistant gardener"" in Doc's cactus garden. It is not long after WWII begins that Doc is placed in prison for failure to register with the English government as a foreigner. Peekay makes frequent visits and meets Geel Piet, an inmate, who teaches him to box. Geel Piet spreads the myth of the Rainmaker, the one who brings peace to all of the tribes. Peekay is cast in the light of this myth. After the war Peekay attends an English private school where he continues to box. He meets a young girl, Maria, with whom he falls in love. Her father, Professor Daniel Marais, is a leader of the Nationalist Party of South ...","tt0105159",9,9,"Drama","tt0105159",60,60,"France"
"tt0105182","Prorva","Prorva",1992,108,"6.6",166,NULL,"In this free-wheeling drama, dozens of little dramas center around an affair between the wife of an NKVD official and a baggage handler she has met. The woman, a former aristocrat, is relatively safe in Moscow in 1930, even though Joseph Stalin is running the country since she is married to a member of his secret police (the NKVD). Her husband's unit has been ordered to train a feisty black stallion for the Red Army commander to ride on parade. Hopeless love and aberrant sexuality seems to be a secondary theme, as one story concerns a lawyer who has fallen in love with his praying-mantis-type client, a woman who kills her bed-mates. Another story concerns a poet who has fallen in love with a ballerina who cannot accord his affection the kind of response he desires, which makes him suicidal.","tt0105182",9,9,"Drama","tt0105182",60,60,"France"
"tt0105243","Le retour de Casanova","Le retour de Casanova",1992,93,"5.8",507,NULL,"After many years of rambling across Europe the aging Giacomo Casanova is impoverished. He wants to return to Venice but he doesn't dare going there directly, because he was a fugitive when he left. While he tries to find a way to get a pardon he meets a young lady named Marcelina. The more he shows his affection, the more ostentatiously she rejects him. Even so he doesn't give up on her because her lover Lorenzo has grave gaming debts. In return for the required money Lorenzo tells Casanova about a looming secret rendezvous with Marcelina. Moreover he lets Casanova take his place. Undercover of the night Casanova finally seduces her. Lorenzo later feels his honor was besmirched and demands satisfaction.","tt0105243",9,9,"Drama","tt0105243",60,60,"France"
"tt0105306","Les vaisseaux du coeur","Salt on Our Skin",1992,111,"6.4",1008,NULL,"A Scottish woman who attends school in Paris comes home for the summer and helps take in the straw, where she meets an attractive and simple man. They begin a torrid affair despite the differences in their lifestyles. He asks her to marry him but she refuses, and they continue their separate lives but also continue their affair through the years, loving each other despite their differences.","tt0105306",9,9,"Drama","tt0105306",60,60,"France"
"tt0105309","Une vie indépendante","Samostoyatelnaya zhizn",1992,97,"6.5",160,NULL,"Little Valerka has become a real teenager. He discovers love.","tt0105309",9,9,"Drama","tt0105309",60,60,"France"
"tt0105316","Sarafina!","Sarafina!",1992,117,"6.4",1821,NULL,"As tensions of apartheid spread across South Africa, many students revolts to massive stone throw, a demonstration that comes in a wake of the introduction of Afrikaans language as a means of teaching. This sparks riots among school age young people who have resolved to do what it takes for freedom to come tomorrow. In a township of Soweto, a group of students, led by a beautiful and intelligent young girl, Sarafina, mastermind a plot to rise against the apartheid regime by vehemently rejecting the proposal to have Afrikaans as a medium of instruction. This angers the white people and results in a massive unrest of the students and those others supporting them. Meanwhile, Sarafina's mother accepts a job of a housekeeper in a white household and it angers Sarafina. Following the unrest of students and their possible torture and trial, Sarafina is released from prison, reunites with some of the colleagues and composes a ""Freedom is Coming Tomorrow"" song.","tt0105316",9,9,"Drama","tt0105316",60,60,"France"
"tt0105342","L'ombre du doute","L'ombre du doute",1993,107,"6.1",158,NULL,"11-year-old Alexandrine lives in a wealthy and happy family. Little by little, we learn that she is anorexic, that her school results are deplorable and she is almost silent. She screams in silence, a terrifying shadow enters her room at night. She is overwhelmed by the horror: incest. Her mother, her friends, her grandparents don't want to know anything. It is obvious that this ""kid"" is fabricating. Everything would be called into question, their life would collapse. However, his French teacher encourages her to file a complaint. But she cannot go to the end and gives up the titanic fight. Then justice sets in motion to reveal the horrible secret.","tt0105342",9,9,"Drama","tt0105342",60,60,"France"
"tt0105356","La sentinelle","La sentinelle",1992,139,"6.7",721,NULL,"Mathias, whose dead father was a diplomat in Germany, decides to study the forensic medicine in Paris. In the train, he has some troubles with the border police, and is insulted and threatened by a strange man, who disappeared quickly. Next day, he discovers in his luggage a shrunken human head. He soons becomes fascinated by it, feeling responsible (sentry of the memory of the head's owner) and starts his own investigation. What will leads him to cope with French secret services.","tt0105356",9,9,"Drama","tt0105356",60,60,"France"
"tt0105377","Agaguk","Shadow of the Wolf",1992,112,"5.8",853,NULL,"In the 1930's, Agaguk lives his traditional Inuit life. But one day, there is a murder in the tribe and Agaguk becomes a suspect. Soon he becomes persecuted by Henderson, a mean mountie, and he must flee through the cold winter of Northen Quebec.","tt0105377",9,9,"Drama","tt0105377",60,60,"France"
"tt0105448","Le souper","Le souper",1992,90,"7.3",497,NULL,"France, 1815. After his defeat at Waterloo, Napoleon heads for exile. Royalists occupy Paris and attempt to restore the monarchy. However, the battle doesn't seem to be over. On July 6, Talleyrand, a shrewd politician of flexible convictions, invites chief of police and zealous revolutionary Fouché to supper and tries to convince him to serve the king. Over the meal they insult each other, accuse each other, and, at first sight, look like mortal enemies. But they definitely have one thing in common: they are both power-hungry.","tt0105448",9,9,"Drama","tt0105448",60,60,"France"
"tt0105511","Söndagsbarn","Söndagsbarn",1992,118,"7.4",756,NULL,"The film switches back and forth between the adventures of Pu on a summer holiday in Norrland in Sweden and and the adult Pu visiting his father who lives in an old people's home. Little Pu spends a summer in Norrland in the 1920s with all his relatives. He and his brother get to hear the story about the watchmaker who hung himself, learns to shoot with a bow and follow his father on a bicycle trip.","tt0105511",9,9,"Drama","tt0105511",60,60,"France"
"tt0105572","That Night","That Night",1992,89,"6.7",2580,NULL,"Alice, a ten-year-old girl, looks up to her 17-year-old, wild neighbor across the street. She leads a three-person cheering section as the teenager, named Sheryl, falls in love and has forbidden liaisons with a young man from the bowling alley. Eventually, Alice becomes instrumental, in spite of her parents' alarm, in helping the two lovers to resolve the difficulties of their relationship and run away together. In the process Alice herself becomes more mature.","tt0105572",9,9,"Drama","tt0105572",60,60,"France"
"tt0105614","Valse d'amour","Tolgo il disturbo",1990,94,"6.9",136,NULL,"Augusto Scribani is an old retired, cultured and genteel, who comes to Rome to visit his children and his granddaughter Rosa.","tt0105614",9,9,"Drama","tt0105614",60,60,"France"
"tt0105626","Toutes peines confondues","Toutes peines confondues",1992,107,"6.3",290,NULL,"A young police inspector is sent to Zurich to keep an eye on an important business man.However,things get complicated when the young inspector seems to mix things and people.","tt0105626",9,9,"Drama","tt0105626",60,60,"France"
"tt0105665","Twin Peaks - Les 7 derniers jours de Laura Palmer","Twin Peaks: Fire Walk with Me",1992,134,"7.3",87538,"10000000","Essentially a prequel to David Lynch and Mark Frost's earlier TV series ""Twin Peaks"". The first half-hour or so concerns the investigation by FBI Agent Chet Desmond (Chris Isaak) and his partner Sam Stanley (Kiefer Sutherland) into the murder of night-shift waitress Teresa Banks in the small Washington state town of Deer Meadow. When Desmond finds a mysterious clue to the murder, he inexplicably disappears. The film then cuts to one year later in the nearby town of Twin Peaks and follows the events during the last week in the life of Laura Palmer (Sheryl Lee) a troubled teenage girl with two boyfriends; the hot-tempered rebel Bobby Briggs (Dana Ashbrook) and quiet biker James Hurley (James Marshall), her drug addiction, and her relationship with her difficult (and possible schizophrenic) father Leland (Ray Wise), a story in which her violent murder was later to motivate much of the TV series. Contains a considerable amount of sex, drugs, violence, very loud music and inexplicable ...","tt0105665",9,9,"Drama","tt0105665",60,60,"France"
"tt0105675","Les yeux bleus de Yonta","Udju Azul di Yonta",1992,90,"6.4",113,NULL,"A beautiful, intelligent and flirtatious young girl, Yonta, is secretly in love with a friend of her parents, Vicente, a hero of the war of independence. Vicente is unaware of her passion as she is of the love of a young man who sends her anonymous love letters.","tt0105675",9,9,"Drama","tt0105675",60,60,"France"
"tt0105682","Un coeur en hiver","Un coeur en hiver",1992,105,"7.6",9091,NULL,"Beautiful violin virtuoso Camille has two obsessions: the music of Ravel, and a friend of her husband's who crafts violins. But his heart seems to be as cold as her playing is passionate.","tt0105682",9,9,"Drama","tt0105682",60,60,"France"
"tt0105744","Le voyage","El viaje",1992,150,"7",685,NULL,"A young man living in a cold southern village in South America, decides to start a trip looking for his father. By doing this he discovers unexpected facts about his latin American essence.","tt0105744",9,9,"Drama","tt0105744",60,60,"France"
"tt0105750","La vie de bohème","La vie de bohème",1992,103,"7.7",5116,NULL,"Three penniless artists become friends in modern-day Paris: Rodolfo, an Albanian painter with no visa, Marcel, a playwright and magazine editor with no publisher, and Schaunard, a post-modernist composer of execrable noise. Rodolfo falls in love with Mimi, a barmaid. The day he asks her to move in with him, he is deported. Six months later, he sneaks back to Paris, and Mimi leaves her new boyfriend to be with him. Conflicts arise, especially around their poverty, and soon Mimi and Rodolfo separate, as do Marcel and his Musette. The three men scrape together a meal to celebrate All Saints' Day, and Mimi arrives, ill. Can her friends bring her back to health? Can love rekindle?","tt0105750",9,9,"Drama","tt0105750",60,60,"France"
"tt0105761","Virdzina","Virdzina",1991,101,"7.4",474,NULL,"""Virgina"" tells a tale from the end of the 19th century. It took place in a isolated village near the Adriatic Sea. Because of the extreme patriarchal culture there is a superstition that families without male heirs are cursed. When the wife of a farmer gives birth to their fourth daughter, father decides that the child will become a so-called ""Virgina"" and that she will live as a man, so that she can work and be the family heir. This heartbreaking story of Virgina's life is told with strong words, augmented with harsh environment.","tt0105761",9,9,"Drama","tt0105761",60,60,"France"
"tt0105783","Warszawa. Année 5703","Warszawa. Année 5703",1992,110,"5.9",155,NULL,"In the winter of 1943 two young Jews, Alek and Fryda, escape, via sewer tunnels, from the atrocities underway in Warsaw ghetto. Alek, entrusted with undeveloped photos of the horrors within, makes his way to a supposedly safe apartment only to find it occupied by Germans. Another tenant, a pole Stephania, abruptly offers to shelter him in her spacious apartment. She comforts him and they make love that very night. Stefania is uncommonly generous and willing to jeopardize her own safety by hiding a Jew. She even goes to a nearby church and rescues Fryda. But Fryda is ungrateful and proceeds to sabotage the trio's safety in insidious ways.","tt0105783",9,9,"Drama","tt0105783",60,60,"France"
"tt0105785","The Washing Machine","Vortice mortale",1993,90,"5.3",628,NULL,"A police detective investigates the murder of a man found dismembered in a washing machine and is drawn into a web of deceit and murder by the dead man's lover, Vida, and her two sisters, Sissy and Ludmilla,","tt0105785",9,9,"Drama","tt0105785",60,60,"France"
"tt0105899","Zlatne godine","Zlatne godine",1994,110,"6.6",213,NULL,"The crash of student strike, also the crash of ""Croatian Spring"" in December of 1971. causes a violent separation of it's 3 participations: A member of student leaders Jakov, his brother Mislav and Jakov's girlfriend Suncana. Jakov escapes abroad while Mislav and Suncana remain in Zagreb believing that nothing bad can happened to them. Meanwhile, Mislav is getting arrested and Suncana stays alone. 20 years later, Jakov returns from Australia looking for a new beginning. He stays at Mislav's who married a girl from a rich family, after released from prison and becomes a dentist. Soon, the brothers discover that the scelator from the past were not buried, after all and the case of Suncana Krizic, who got killed in 1972. under mysterious circumstances, becomes Jakov's obsession in finding the truth. Mislav's suspicious resistance towards this private investigation, unclear role of ex-UDBA operator Brkan and Jakov's sympathy towards Brkan's granddaughter Tala is about to complicate ...","tt0105899",9,9,"Drama","tt0105899",60,60,"France"
"tt0105908","Hors saison","Hors saison",1992,95,"6.2",1805,NULL,"The formerly great Swiss hotel which Valentin's family owned when he was a boy has been emptied and is about to be torn down. He revisits the magical site's empty halls and ballrooms.","tt0105908",9,9,"Drama","tt0105908",60,60,"France"
"tt0105924","Le dernier plongeon","O Último Mergulho",1992,88,"6.9",248,NULL,NULL,"tt0105924",9,9,"Drama","tt0105924",60,60,"France"
"tt0106301","L'arbre, le maire et la médiathèque","L'arbre, le maire et la médiathèque",1993,105,"7.1",1194,NULL,"In 1992, the socialist mayor of a little French town with the help of his contacts in Paris get the money to build a multimedia house. But the socialist party lose his majority in the election. But... But... Well everything would have been all right without those seven coincidences.","tt0106301",9,9,"Drama","tt0106301",60,60,"France"
"tt0106307","Arizona Dream","Arizona Dream",1993,142,"7.3",41461,"19000000","An Innuit hunter races his sled home with a fresh-caught halibut. This fish pervades the entire film, in real and imaginary form. Meanwhile, Axel tags fish in New York as a naturalist's gofer. He's happy there, but a messenger arrives to bring him to Arizona for his uncle's wedding. It's a ruse to get Axel into the family business. In Arizona, Axel meets two odd women: vivacious, needy, and plagued by neuroses and familial discord. He gets romantically involved with one, while the other, rich but depressed, plays accordion tunes to a gaggle of pet turtles.","tt0106307",9,9,"Drama","tt0106307",60,60,"France"
"tt0106335","The Baby of Mâcon","The Baby of Mâcon",1993,122,"7",4016,NULL,"A movie about the corruption in all levels of society. A baby is born from a supposed-to-be virgin woman, so a chain of hysteria about divine intervention in the birth takes place.","tt0106335",9,9,"Drama","tt0106335",60,60,"France"
"tt0106455","L'extrême limite","Boiling Point",1993,92,"5",5636,"9000000","Red is an aging scam-artist who's just been released from prison together with Ronnie, a young and not-so-bright hoodlum who is easily manipulated. Their new business is to organize fake-money sales and then kill the buyer to take his money; but when Ronnie kills an undercover secret service agent, his partner Jimmy Mercer vows revenge and is given one week to catch the killers before being transferred.","tt0106455",9,9,"Drama","tt0106455",60,60,"France"
"tt0106535","The Cement Garden","The Cement Garden",1993,105,"7.1",4464,NULL,"After the death of her husband, the mother of Julie, Jack, Sue and Tom begins to suffer from an unidentified illness. Rather than going to hospital, and letting the authorities foster her children, she opens a bank account for them so they can be financially self-sufficient and will be able to avoid being taken into care by the authorities. After she dies, the 2 older siblings decide to hide her body in the basement. Soon they begin to suffer, both the emotional strains and pressures of their situation, as well as the changes which happen during adolescence.","tt0106535",9,9,"Drama","tt0106535",60,60,"France"
"tt0106573","Cible émouvante","Cible émouvante",1993,87,"6.9",756,NULL,"Into the solitary life of middle-aged hitman, Victor Meynard, come two people: Antoine, a youth who becomes Victor's apprentice, and Renée, a bold thief Victor's been hired to kill because she cheated a mobster. When circumstances prevent Victor from killing her, the gangster sends two more teams to do it (and to dispatch Victor and Antoine). Victor decides to help Renée, and the unlikely trio ends up at his house with his temperamental mother; there, as they hide out, Victor's attraction to Renée grows, she discovers his vocation and fears he's going to kill her, and an ultimate showdown with their hunters is inevitable.","tt0106573",9,9,"Drama","tt0106573",60,60,"France"
"tt0106632","Cuisine et dépendances","Cuisine et dépendances",1993,94,"7.1",1501,NULL,"Martine and Jacques knew their friend before he became an important television personality, but have not seen him for over ten years. They are hospitable people - witness the fact that they have been putting up with having writer Georges be their informal roommate, as he sleeps on their living-room sofa off and on over the years whenever he is between jobs. They have invited their friend and his wife Charlotte over for dinner, and are on pins and needles, as they want everything to go just right. Instead, George allows his bitterness that Charlotte, his ex-girlfriend, married a success to overwhelm him, and Martine and Jacques are apalled when their brother, who hasn't a penny and is deeply in debt, persuades their guest of honor to join him in a high-stakes poker game.","tt0106632",9,9,"Drama","tt0106632",60,60,"France"
"tt0106810","En compagnie d'Antonin Artaud","En compagnie d'Antonin Artaud",1993,90,"6.9",136,NULL,"May, 1946, in Paris young poet Jacques Prevel meets Antonin Artaud, the actor, artist and writer just released from a mental asylum. Over ten months, we follow the mad Artaud from his cruel coaching of an actress in his ""theatre of cruelty"" to his semi-friendship with Prevel who buys him drugs and hangs on his every word. Meanwhile, Prevel divides his time between Jany, his blond, young, drug-hazed mistress and Rolande, his dark-haired, long-suffering wife, who has a child during this time. Cruelty, neglect, poverty, egoism, madness and the pursuit of art mix on the Left Bank.","tt0106810",9,9,"Drama","tt0106810",60,60,"France"
"tt0106821","Les enfants jouent à la Russie","Les enfants jouent à la Russie",1993,60,"6",131,NULL,"A famous French filmmaker is hired by a major Hollywood producer to make a documentary on the state of post-Cold War Russia. The filmmaker, though, subverts the project by stubbornly remaining in France and casting himself as the title character of Dostoyevsky's ""The Idiot,"" offering up a series of typically Godardian musings on art, politics, the nature of images and the future of cinema.","tt0106821",9,9,"Drama","tt0106821",60,60,"France"
"tt0106822","Les veufs","Entangled",1993,89,"4.1",404,NULL,"A car and lorry collide, the woman in the back seat is probably dead, the driver is severely hurt. In flashbacks we see what led to the tragedy. He is David, a writer living in France, entering his novel anonymously in a contest. She is Annabelle, his lover, a fashion model on the brink of international success. Each keeps a secret from the other. David is a pawn of jealousy. He confronts a wealthy man he thinks is her lover; an accidental tragedy ensues that spirals out of control, resulting in the car crash. While David recovers from injuries, he finds out that another wealthy friend of Annabelle's has claimed the novel as his own. It's time for a final confrontation.","tt0106822",9,9,"Drama","tt0106822",60,60,"France"
"tt0106852","Face the Music","Face the Music",1993,93,"4.7",321,NULL,"Lisa and Charlie Hunter, a divorced couple and former song writing team, spend a weekend in the French countryside in order to write one last song together. But Charlie's fiancée isn't too happy about the idea.","tt0106852",9,9,"Drama","tt0106852",60,60,"France"
"tt0106856","Chute libre","Falling Down",1993,113,"7.6",172890,"25000000","On the day of his daughter's (Joey Singer) birthday, William ""D-Fens"" Foster (Michael Douglas) is trying to get to his estranged ex-wife's (Barbara Hershey) house to see his daughter. He has a breakdown and leaves his car in a traffic jam in Los Angeles and decides to walk. Along the way he stops at a convenience store and tries to get some change for a phone call but the owner, Mister Lee (Michael Paul Chan), does not give him change. This destabilizes William who then breaks apart the shop with a baseball bat and goes to an isolated place to drink a coke. Two gangsters (Agustin Rodriguez & Eddie Frias) threaten him and he reacts by hitting them with the bat. D-FENS continues walking and stops at a phone booth. The gangsters hunt him down with their gang and shoot at him but crash their car. William goes nuts and takes their gym bag with weapons proceeding in his journey of rage against injustice. Meanwhile Sergeant Martin Prendergast (Robert Duvall), who is working on his last day ...","tt0106856",9,9,"Drama","tt0106856",60,60,"France"
"tt0106894","Killing Car","Killing Car",1993,89,"4.4",211,NULL,"Two cops try to stop a mysterious serial killer dubbed ""Car Woman"" after the toy car she always leaves next to her victims in this surreal slasher.","tt0106894",9,9,"Drama","tt0106894",60,60,"France"
"tt0106904","Le fils du requin","Le fils du requin",1993,90,"7",276,NULL,"Brothers Martin and Simon, not yet teens, are incorrigible vandals; Martin runs away from reform school, Simon from foster homes, and they always find each other in a seacoast town of Lignan, where their destructive behavior is infamous. (It may date to their mother's leaving the family.) Martin is philosophical, romantic, and poetic: he dreams of being the son of a shark; he holds tight to a book about goldfish his mother gave him. In both halting and wild ways, he tries to court Marie, a neighbor girl. Simon, with a pocketknife and an intractable will, seems more dangerous to others. What, on earth, is there for these children-becoming-men?","tt0106904",9,9,"Drama","tt0106904",60,60,"France"
"tt0106911","Fiorile","Fiorile",1993,119,"6.8",1072,NULL,"While travelling to visit their grandfather, two children are told the story of a family curse that has lasted two hundred years. During Napoleon's Italian invasion, Elisabetta Benedetti fell in love with French soldier Jean - but while Jean was distracted, Elisabetta's brother Corrado stole some gold that Jean was guarding, and set the curse in train. The Benedettis become wealthy, corrupt and hated by their former friends, who rename them the Maledettis - the cursed. The childrens' grandfather Massimo is the last man to be directly affected by the curse - but will he pass it onto them?","tt0106911",9,9,"Drama","tt0106911",60,60,"France"
"tt0106999","Les gens normaux n'ont rien d'exceptionnel","Les gens normaux n'ont rien d'exceptionnel",1993,95,"7.1",291,NULL,"After hitting her head, a woman has to face living in a mental institution for a period of time.","tt0106999",9,9,"Drama","tt0106999",60,60,"France"
